,title,date,text,filter1,filter2,filter3,embedding
18,"We are not liked: from the Holocaust to Oct. 7, a Jewish reality",02-07-2026,"We represent roughly 0.2 percent of the world’s population and have received about 20 percent of Nobel Prizes. We have been central to decisive advances in medicine, physics, economics, literature, and technology. We helped develop vaccines, scientific theories, companies, languages, and artistic movements. And through Israel—the Jewish state—we are often among the first to provide humanitarian aid when other countries, including declared enemies, face natural disasters and civil emergencies. None of this has ever bought acceptance. Merit has never been an antidote to antisemitism. During the Holocaust, the world was silent. After the terrorist attack of October 7 , 2023, when 1,200 people were murdered and 251 kidnapped in Israel in a single day, the world was loud.",0.433,0.35,0.268,"[0.058610763400793076, 0.09471683204174042, -0.024389320984482765, 0.04152120649814606, 0.07556746900081635, 0.05721486732363701, 0.07023650407791138, -0.0173565074801445, 0.015919281169772148, 0.056660789996385574, -0.007424753624945879, 0.024986984208226204, 0.08490012586116791, 0.07623404264450073, 0.006223443429917097, -0.0189913809299469, -0.03204292804002762, -0.06755407899618149, -0.0924680307507515, -0.031979311257600784, -0.09548603743314743, 0.044026561081409454, 0.10968991369009018, -0.016046881675720215, -0.0025409881491214037, 0.02015964686870575, 0.014515846967697144, -0.023929154500365257, -0.040751684457063675, 0.01563919335603714, 0.03594766929745674, -0.07258611917495728, 0.02607952058315277, -0.0283390861004591, 0.024194398894906044, 0.028230806812644005, 0.10789903253316879, 0.029122957959771156, -0.02047724649310112, -0.07470759749412537, 0.05906342342495918, 0.011635672301054, -0.030218049883842468, -0.01760219782590866, 0.01955939084291458, -0.04073422774672508, -0.04783952608704567, 0.0014455901691690087, -0.0685248076915741, 0.016271404922008514, 0.022135606035590172, 0.026850052177906036, 0.025419268757104874, -0.014107446186244488, 0.002150821266695857, -0.06416520476341248, 0.06130389869213104, 0.04521048814058304, -0.040702156722545624, -0.08173869550228119, -0.02976050414144993, -0.0548161119222641, 0.0585436187684536, -0.03533795103430748, 0.010070194490253925, -0.04551452025771141, 0.026801545172929764, 0.013727337121963501, 0.005633363500237465, 0.02367582730948925, 0.049088504165410995, 0.10747934877872467, 0.11537705361843109, -0.022235553711652756, 0.024900149554014206, -0.0376712828874588, 0.03701610118150711, -0.021899500861763954, 0.012122835032641888, 0.07571058720350266, 0.09400319308042526, -0.09309475868940353, 0.026794932782649994, 0.044021815061569214, 0.05505067855119705, -0.009256606921553612, -0.024398287758231163, 0.016081033274531364, -0.02343626506626606, -0.006665913388133049, -0.03430637717247009, -0.04992320388555527, 0.1160527691245079, 0.016202908009290695, 0.01091186236590147, 0.014628521166741848, -0.024247528985142708, -0.016159294173121452, -0.06165134534239769, 0.059954684227705, 0.00861427839845419, -0.060518089681863785, -0.015859385952353477, -0.009611544199287891, 0.05666074901819229, -0.054365359246730804, -0.04492444172501564, -0.03339946269989014, -0.08214177936315536, -0.039557117968797684, -0.06567468494176865, -0.023367326706647873, 0.09343535453081131, 0.04483814910054207, 0.0029993047937750816, -0.006151791196316481, 0.0625348910689354, -0.028499998152256012, 0.006913009099662304, -0.05242897942662239, 0.06823771446943283, 0.0035192680079489946, -0.0012288703583180904, 0.05460171028971672, -0.0640600174665451, 0.02919529192149639, -0.09236784279346466, -1.5381769697211805e-33, -0.04003336653113365, -0.037240173667669296, 0.03882455825805664, -0.00499243987724185, -0.09686093777418137, -0.06842642277479172, -0.0026718415319919586, 0.01188724022358656, 0.021653149276971817, -0.03566720336675644, -0.014473600313067436, -0.04643744230270386, 0.0889047309756279, 0.11111442744731903, -0.01785818301141262, -0.060649290680885315, -0.060279250144958496, 0.004296561703085899, 0.033239029347896576, 0.02541692741215229, 0.04768097400665283, -0.0416787788271904, -0.008036414161324501, 0.06845542043447495, 0.07714913040399551, -0.001599924173206091, 0.03787733614444733, 0.03509460762143135, -0.016927583143115044, -0.001095099258236587, 0.015408969484269619, 0.05807386338710785, 0.015859996899962425, -0.07393614202737808, 0.0545211024582386, -0.000651313632261008, -0.017132120206952095, 0.034353580325841904, 0.02315383218228817, -0.0751829445362091, 0.040404461324214935, 0.034133147448301315, -0.04479888454079628, -0.07591590285301208, 0.12670917809009552, 0.06159989908337593, -0.03134056553244591, -0.07817033678293228, -0.04427157714962959, 0.054540541023015976, -0.04054557532072067, 0.0644260048866272, -0.03586950525641441, -0.014283624477684498, -0.006700986530631781, 0.016316281631588936, 0.006082617677748203, 0.1065879538655281, -0.022403182461857796, -0.03917456790804863, -0.021567026153206825, 0.027643706649541855, -0.030153725296258926, 0.011001246981322765, -0.04195878654718399, 0.05311744660139084, 0.03661453351378441, -0.043615490198135376, -0.05606633052229881, 0.015497477725148201, 0.04036945104598999, 0.05919135361909866, -0.045963648706674576, 0.011436046101152897, -0.07393630594015121, 0.02847500704228878, 0.06979150325059891, -0.04825210198760033, 0.061505164951086044, 0.005189608316868544, 0.005381524562835693, -0.02338624931871891, 0.07966526597738266, -0.008294063620269299, 0.015567467547953129, 0.009942394681274891, -0.01336744800209999, -0.06376657634973526, 0.004588834475725889, -0.0878441259264946, 0.0808316022157669, 0.006430012173950672, -0.002708552870899439, 0.00710628367960453, -0.18037544190883636, -2.541102183604781e-34, 0.010345548391342163, 0.05663711577653885, -0.028637930750846863, 0.009026874788105488, 0.004504962358623743, 0.032190240919589996, -0.03295007720589638, 0.001810630434192717, -0.017735803499817848, 0.1073252260684967, 0.05290855094790459, -0.011522416025400162, 0.07230418920516968, 0.07367660105228424, -0.024249810725450516, -0.029016558080911636, 0.0487537644803524, 0.008918799459934235, -0.007779564242810011, -0.032425034791231155, 0.054412078112363815, 0.051718298345804214, -0.05141647160053253, -0.0017573513323441148, -0.039938583970069885, 0.04852724447846413, 0.03838242217898369, -0.0669497698545456, -0.038592029362916946, -0.059633076190948486, 0.0031686637084931135, 0.051652368158102036, -0.03964666649699211, -0.06382884830236435, -0.04009890556335449, 0.019891314208507538, 0.029614202678203583, -0.0704747661948204, -0.01294402964413166, 0.003917347174137831, -0.06155208870768547, 0.035557519644498825, -0.0981564149260521, 0.010281805880367756, -0.07647084444761276, 0.04674604535102844, 0.00431186705827713, 0.040841244161129, 0.062399327754974365, -0.11356555670499802, -0.09109486639499664, 0.04316781461238861, -0.02079012058675289, -0.012935915030539036, 0.08935950696468353, -0.006497861351817846, -0.023568684235215187, -0.058959487825632095, 0.066319540143013, 0.0009878715500235558, -0.0718904584646225, -0.03346175700426102, 0.020798612385988235, 0.023108363151550293, -0.02581135556101799, -0.08727747201919556, 0.014348145574331284, 0.072679303586483, -0.023026390001177788, -0.021737907081842422, 0.05235271155834198, 0.1011061891913414, -0.09149149060249329, 0.014072397723793983, -0.06867098063230515, 0.06234721839427948, -0.021419091150164604, 0.08153757452964783, -0.026100747287273407, 0.026920614764094353, 0.017834071069955826, -0.06039804965257645, -0.0455353669822216, -0.012453108094632626, 0.02361980639398098, 0.04476252570748329, 0.0610228106379509, -0.04887205734848976, -0.07909850776195526, 0.009826582856476307, -0.08940083533525467, -0.08280438184738159, 0.05170445889234543, -0.057374950498342514, -0.015030057169497013, -5.0193726508496184e-08, 0.029196057468652725, -0.004186781123280525, -0.03393428772687912, -0.04250461980700493, -0.08934204280376434, 0.02196616493165493, -0.0019707067403942347, 0.03130252659320831, -0.042881276458501816, -0.00622706301510334, -0.03122001700103283, 0.04117449373006821, -0.05328619107604027, 0.10717272758483887, -0.005329523701220751, 0.000498516543302685, -0.0035956725478172302, -0.029438111931085587, -0.018412698060274124, -0.06604956835508347, 0.0689191073179245, 0.027057133615016937, -0.07236257940530777, -0.08152040839195251, 0.06648968160152435, -0.03250683471560478, -0.03721305727958679, -0.043213650584220886, -0.02008991502225399, -0.0803617611527443, -0.08524061739444733, -0.08277322351932526, -0.04521966725587845, -0.07987518608570099, -0.023413075134158134, 0.0845913365483284, 0.015389930456876755, -0.061992108821868896, -0.051113031804561615, 0.013412251137197018, -0.002288619289174676, 0.11741725355386734, 0.03630249947309494, 0.016433507204055786, 0.008297892287373543, 0.005357108078896999, -0.061852309852838516, 0.0321531668305397, -0.03027779795229435, -0.057974569499492645, 0.030480865389108658, 0.04051343351602554, -0.01571262814104557, -0.004140652250498533, 0.08953945338726044, 0.04725749045610428, -0.03774257004261017, 0.01721900701522827, -0.025933530181646347, 0.017237307503819466, 0.15335065126419067, -0.0937090814113617, -0.05279727652668953, -0.04099045321345329]"
29,"Why Saudi Arabia’s outreach to Turkey is about risk management, not ideology",02-06-2026," President Recep Tayyip Erdogan’s visit to Saudi Arabia this week is not a dramatic geopolitical shift, but another step in Riyadh’s long-running strategy of hedging risks in an increasingly unstable regional environment. Contrary to claims that Saudi-Turkish rapprochement reflects ideological alignment or Saudi Arabia joining a bloc associated with the Muslim Brotherhood, the reality is far more pragmatic and far less surprising. First, the warming of relations between Riyadh and Ankara did not begin recently. It is a process that has unfolded over roughly five years, following a period of sharp tension. Since 2021, both sides have invested considerable effort in rebuilding ties, a process that culminated in 2023 with Turkey's largest defense export deal.",0.295,0.235,0.469,"[0.015676628798246384, -0.0431472584605217, 0.07147485762834549, -0.01462438702583313, 0.023468846455216408, -0.00851459614932537, -0.025906061753630638, -0.06529595702886581, 0.03578789159655571, -0.021435875445604324, -0.018849680200219154, 0.08142656832933426, 0.024738851934671402, -0.022395726293325424, 0.03836309537291527, 0.01692398637533188, -0.06480170041322708, -0.01099441759288311, -0.07054927200078964, -0.10464203357696533, -0.12024787068367004, -0.10075201094150543, 0.04572281241416931, -0.040984414517879486, 0.04269662871956825, -0.005983653478324413, 0.04720623418688774, -0.014589930884540081, -0.0988975316286087, -0.020038628950715065, 0.07724829018115997, -0.05716405808925629, -0.12094603478908539, 0.019859952852129936, 0.007233564741909504, 0.15796518325805664, 0.014382267370820045, 0.0029412638396024704, 0.06716693192720413, -0.022456489503383636, 0.04624592512845993, -0.101112961769104, 0.03368200734257698, -0.013353988528251648, 0.03515873849391937, -0.02779312990605831, -0.06999864429235458, 0.044637229293584824, 0.03955971077084541, -0.01875966228544712, 0.03382714465260506, 0.004275653511285782, 0.025552086532115936, -0.09658053517341614, 0.05320405215024948, 0.06717308610677719, -0.030243534594774246, 0.020194612443447113, -0.0029597438406199217, 0.0009732108446769416, 0.040083564817905426, 0.04049484804272652, 0.03230917826294899, -0.04831548407673836, -0.06836024671792984, -0.054540615528821945, 0.09207522869110107, 0.0058359974063932896, -0.028599394485354424, 0.0643862634897232, 0.06485244631767273, -0.048986922949552536, -0.10065262764692307, -0.07179731130599976, -0.0014393521705642343, -0.06395336240530014, 0.049498964101076126, 0.06992129981517792, 0.01185939647257328, -0.016574839130043983, 0.04010314866900444, 0.10284923762083054, 0.07134993374347687, -0.0516507513821125, -0.04037654399871826, -0.06629001349210739, 0.037647489458322525, -0.07240226119756699, -0.0006427394691854715, 0.025879554450511932, 0.03549153357744217, -0.09074210375547409, 0.026516813784837723, -0.007172863464802504, 0.03683542460203171, 0.0954722911119461, -0.031576331704854965, 0.0002516764507163316, 0.008310121484100819, 0.054585959762334824, -0.01175569649785757, 0.020567448809742928, -0.01136239618062973, -0.06727349758148193, -0.02543342486023903, 0.013411338441073895, -0.0585562102496624, 0.018504638224840164, -0.07010745257139206, -0.049823030829429626, -0.023225879296660423, -0.06973158568143845, 0.03687765821814537, -0.0050033088773489, 0.048521172255277634, 0.007504688575863838, -0.060276176780462265, -0.024602431803941727, 0.032876234501600266, -0.02648700401186943, 0.10926768183708191, 0.020573297515511513, -0.00848158448934555, 0.06134744733572006, -0.048505499958992004, -0.015887029469013214, -0.02937687747180462, 3.0262512478034458e-33, -0.021519344300031662, -0.07165151089429855, -0.012859653681516647, 0.01465930137783289, -0.038473375141620636, 0.04053166136145592, -0.03954195976257324, 0.03789467364549637, -0.047263674437999725, -0.021164545789361, -0.031448859721422195, 0.007574010174721479, -0.017301319167017937, 0.013192045502364635, -0.004359545651823282, -0.061891864985227585, -0.00840209424495697, 0.06751599907875061, -0.010627673007547855, -0.05638758838176727, -0.07684456557035446, -0.011780868284404278, 0.07562606781721115, 0.022181542590260506, 0.09304019063711166, -0.01048088725656271, 0.006024590227752924, 0.024993743747472763, 0.03872840106487274, 0.005970782600343227, -0.03123554028570652, 0.05796357989311218, -0.03148326650261879, -0.01807239279150963, -0.10220596194267273, 0.0029790913686156273, -0.049172695726156235, -0.02768888510763645, -0.029163161292672157, -0.016236668452620506, -0.04414713755249977, 0.1155630350112915, -0.05629546940326691, 0.013567342422902584, 0.03465642035007477, -0.015481923706829548, 0.011846455745398998, 0.007559246849268675, -0.058666009455919266, 0.009987249039113522, 0.0450669527053833, 0.05403679981827736, 0.01165844313800335, -0.06668154895305634, -0.07601885497570038, -0.03300328180193901, -0.04795723035931587, 0.010359524749219418, 0.020323630422353745, 0.04100852459669113, 0.049862731248140335, -0.012232598848640919, -0.004666534252464771, 0.02783438377082348, 0.06399640440940857, 0.11511145532131195, 0.0011002994142472744, 0.049783676862716675, -0.020065702497959137, 0.05220678448677063, 0.04462631419301033, 0.05031563341617584, -0.020062267780303955, 0.02860819362103939, -0.0590350367128849, -0.010865193791687489, -0.006037819664925337, 0.009581482037901878, 0.09202659875154495, -0.008359281346201897, -0.09092482179403305, 0.024339977651834488, 0.15115103125572205, -0.0389423631131649, -0.08207491040229797, 0.0025672544725239277, -0.01715342327952385, -0.07127676904201508, 0.06137896329164505, 0.06286469846963882, -0.13726715743541718, 0.08010854572057724, 0.03339744731783867, 0.048790059983730316, 0.07442395389080048, -5.50921912869957e-33, 0.06122962012887001, -0.031360331922769547, -0.060579512268304825, -0.05417244881391525, 0.009548044763505459, 0.020317355170845985, 0.005896621849387884, 0.07198479771614075, -0.01595374196767807, 0.05858194828033447, -0.0019254331709817052, -0.03247581794857979, 0.04133545607328415, 0.02282121032476425, 0.022344229742884636, -0.028859669342637062, 0.08372655510902405, 0.05101699009537697, -0.06491583585739136, 0.006777110975235701, 0.01941453106701374, 0.004252952057868242, -0.003779558464884758, 0.09322543442249298, 0.0035346467047929764, 0.0012815432855859399, -0.0013167914003133774, -0.11899986118078232, -0.048045407980680466, -0.009923518635332584, 0.03180985897779465, -0.04479389637708664, -0.06093372404575348, 0.0497451014816761, 0.022755950689315796, 0.04081130400300026, -0.0257586482912302, -0.030344156548380852, -0.012414113618433475, 0.0489044263958931, 0.11339445412158966, 0.03525296598672867, -0.006692042108625174, 0.021271223202347755, -0.011844022199511528, 0.05849260091781616, 0.018709342926740646, 0.06286298483610153, 0.05373581126332283, -0.18659675121307373, -0.046344805508852005, 0.036366019397974014, -0.0407760851085186, -0.013567669317126274, -0.035801567137241364, 0.0578635036945343, -0.05964257940649986, 0.024968059733510017, -0.004218436777591705, -0.02099749445915222, -0.07395074516534805, 0.0011782351648434997, 0.09405005723237991, -0.10327012091875076, 0.004406755790114403, 0.0036804061383008957, -0.05626366287469864, -0.052636563777923584, 0.12588241696357727, -0.017445988953113556, 0.03641079366207123, -0.04998639598488808, -0.11733275651931763, 0.01620876044034958, 0.020668918266892433, -0.002254663733765483, -0.0202398169785738, -0.051661524921655655, 0.033057816326618195, 0.04725287854671478, 0.08106806129217148, -0.003884434001520276, -0.08765558898448944, -0.028947677463293076, 0.06695157289505005, 0.0409795306622982, 0.034209027886390686, 0.044168006628751755, 0.04336961731314659, 0.0333605632185936, -0.04500994086265564, -0.09053106606006622, -0.0414324589073658, 0.02562783472239971, 0.016932427883148193, -4.6846317047766206e-08, 0.08193796128034592, 0.024952629581093788, 0.007791298441588879, 0.029859399423003197, -0.0679028108716011, 0.0013398079900071025, -0.018903853371739388, -0.022326767444610596, -0.06202319636940956, 0.04828037694096565, -0.04026808589696884, 0.03234155848622322, -0.07300758361816406, 0.016483668237924576, -0.06390999257564545, 0.09459654986858368, 0.016740068793296814, 0.05336504057049751, -0.012900910340249538, -0.002863634144887328, -0.024948500096797943, 0.0014226457569748163, -0.058108605444431305, 0.03445277363061905, -0.005608114413917065, -0.012225977145135403, -0.012845938093960285, 0.0443061999976635, 0.007055965252220631, 0.015360474586486816, -0.018672674894332886, -0.019644547253847122, -0.08549501746892929, 0.01042955182492733, 0.008333140052855015, 0.016702275723218918, -0.04251151531934738, 0.013144904747605324, 0.05633857473731041, -0.04385487362742424, -0.09773660451173782, 0.08472801744937897, 0.04758554324507713, 0.02474026568233967, -0.05459316819906235, -0.09099419414997101, -0.02774667739868164, -0.01455023791640997, -0.0475984625518322, -0.029316049069166183, -0.03923501819372177, -0.020390672609210014, 0.012197007425129414, 0.016581155359745026, 0.042343754321336746, -0.011939030140638351, -0.06482301652431488, -0.004123775288462639, -0.028058568015694618, 0.018333055078983307, 0.046300843358039856, -0.09834932535886765, 0.04439566656947136, -0.009311282075941563]"
30,"Why Saudi Arabia’s outreach to Turkey is about risk management, not ideology",02-06-2026,"That agreement included unmanned aerial vehicles, technology transfers and joint production. What is happening now is consolidation and deepening, not a sudden breakthrough. At the core of the rapprochement lies a hedging strategy. In the face of mounting uncertainty, including tensions between the United States and Iran, the war in Gaza, instability in Yemen and Sudan, Syria and the Horn of Africa, Riyadh seeks to broaden its portfolio of political, economic and security partnerships without entering binding alliances. Turkey fits this logic well. It is a regional power with significant industrial, military and diplomatic capabilities, but without some of the constraints and costs that often accompany close partnership with the United States.",0.427,0.299,0.455,"[0.06008794158697128, 0.021368687972426414, 0.01915636472404003, -0.04728032276034355, -0.020703637972474098, 0.0169511865824461, -0.01697651296854019, -0.07519669830799103, 0.01827438361942768, 0.01992947794497013, -0.03467690944671631, 0.08272311836481094, 0.018341870978474617, -0.025979723781347275, -0.00036263230140320957, -0.015993833541870117, -0.05535237491130829, -0.08234710246324539, -0.05626266449689865, -0.050809867680072784, -0.06565289199352264, -0.0583513118326664, 0.06826590746641159, -0.03763763606548309, 0.035271771252155304, 0.030055493116378784, 0.0305568128824234, 0.003312822198495269, -0.06779646873474121, -0.06959478557109833, 0.04666193574666977, 0.005007033236324787, -0.1095246970653534, 0.03593720868229866, 0.01793021149933338, 0.15921364724636078, 0.023214804008603096, -0.0042463429272174835, 0.01647239550948143, -0.02346411719918251, 0.065833680331707, -0.08321346342563629, 0.05621892586350441, -0.07219701260328293, -0.0455300509929657, -0.010009156540036201, -0.025177424773573875, 0.023121390491724014, 0.021541539579629898, -0.023166155442595482, 0.050579093396663666, -0.06264486908912659, 0.02421640232205391, -0.09258142858743668, 0.04156862199306488, 0.027562536299228668, 0.019866060465574265, -0.027275146916508675, 0.010328765958547592, -0.052686575800180435, 0.002862529829144478, 0.0233844555914402, 0.012844624929130077, -0.011279260739684105, 0.005928694270551205, -0.0809863805770874, 0.08053097128868103, 0.0648719072341919, -0.020135900005698204, 0.018178513273596764, 0.07215581089258194, -0.004506139550358057, -0.07471030950546265, -0.014011947438120842, 0.013174417428672314, -0.04977378621697426, 0.07399231940507889, 0.03731922060251236, 0.1089085042476654, -0.05864604935050011, 0.04738937318325043, 0.13056647777557373, 0.025661533698439598, -0.039982058107852936, -0.005223449319601059, -0.05665675550699234, 0.028846975415945053, -0.03196445479989052, 0.05584624782204628, -0.04844856634736061, -0.023673849180340767, -0.06651978939771652, 0.04087742045521736, -0.0391077995300293, 0.014953311532735825, 0.060675762593746185, -0.01869506575167179, -0.054040245711803436, -0.09847082942724228, 0.053881995379924774, 0.031349919736385345, -0.02759290672838688, -0.01451504323631525, -0.05298387631773949, 0.005200449377298355, 0.0543946772813797, -0.05755048617720604, 0.012761542573571205, -0.014649568125605583, 0.01015284564346075, -0.03720749542117119, -0.027949227020144463, 0.008591195568442345, 0.017040245234966278, -0.00265144114382565, 0.026413587853312492, -0.04549860209226608, -0.014277908019721508, 0.0510462149977684, -0.05906025320291519, 0.011547604575753212, -0.016626380383968353, 0.0009016484254971147, 0.01504917535930872, -0.04724188148975372, 0.025827595964074135, -0.07826390862464905, -6.678470135151053e-34, -0.05486808717250824, -0.08150885254144669, -0.0380655899643898, 0.024660658091306686, -0.04977070912718773, 0.021344894543290138, -0.04081893712282181, 0.011171749792993069, -0.10153620690107346, -0.014716294594109058, 0.0069076893851161, -0.01608068309724331, 0.02782924845814705, 0.10625128448009491, 0.03968406096100807, -0.12478436529636383, 0.03348352015018463, 0.06839638203382492, 0.037338003516197205, -0.057693105190992355, -0.06412401050329208, 0.010156291536986828, 0.06792890280485153, 0.021801983937621117, 0.060144390910863876, -0.02240450493991375, 0.02999931387603283, 0.051027268171310425, 0.04785669967532158, 0.029783077538013458, -0.046148426830768585, 0.10737971216440201, -0.015869010239839554, -0.06733705848455429, -0.05527356266975403, 0.06223646551370621, -0.07071676105260849, -0.07626841217279434, -0.025067217648029327, 0.008905567228794098, -0.0005422108806669712, 0.02452431246638298, -0.06114233285188675, -0.005231608636677265, 0.060551054775714874, 0.02389700338244438, 0.04297105595469475, 0.02722327411174774, -0.061698589473962784, 0.014698886312544346, 0.020620746538043022, 0.09695935994386673, -0.0180438831448555, -0.12053583562374115, -0.03277095779776573, 0.002422601915895939, -0.04069848358631134, -0.0066922372207045555, 0.02648288384079933, 0.011400609277188778, -0.003180356463417411, 0.0033188164234161377, -0.0659845620393753, 0.09654998034238815, 0.03351401165127754, 0.12398676574230194, 0.04074881225824356, 0.03168681263923645, 0.0018212995491921902, 0.07839370518922806, -0.03409864008426666, -0.03413863852620125, 0.05639348924160004, 0.0693570151925087, -0.05960819870233536, 0.014746160246431828, -0.01229035947471857, -0.023587295785546303, 0.12723112106323242, 0.02179545722901821, -0.10909145325422287, 0.046727921813726425, 0.03810200095176697, 0.03265126049518585, -0.05859602242708206, -0.04124532639980316, 0.03530799597501755, -0.04428709298372269, -0.009359071031212807, 0.08895140141248703, -0.12699848413467407, 0.0976996198296547, -0.013465076684951782, 0.015983937308192253, 0.05781902000308037, -1.7879118465793294e-33, 0.022752275690436363, 0.011782576330006123, -0.053075194358825684, 0.005008928012102842, 0.0341772697865963, -0.018969668075442314, 0.06494218111038208, -0.029102561995387077, -0.06337243318557739, 0.010922659188508987, -0.0010146436979994178, -0.062022268772125244, 0.003054848639294505, -0.055520106106996536, 0.0507035069167614, -0.023032773286104202, 0.05093073844909668, 0.014154039323329926, 0.03671107813715935, 0.015524560585618019, 0.10203833878040314, -0.02630860172212124, 0.025449762120842934, 0.057189252227544785, 0.02570103108882904, -0.03617938980460167, -0.053369857370853424, -0.07439220696687698, -0.014611662365496159, -0.023894939571619034, 0.10570967197418213, -0.037894781678915024, -0.1072179526090622, 0.040440015494823456, -0.03339364752173424, 0.054767366498708725, 0.011482428759336472, -0.05110640451312065, -0.008814710192382336, -0.08413630723953247, 0.050739359110593796, -0.044879015535116196, -0.0799143835902214, 0.06632883101701736, -0.043602608144283295, 0.02477841079235077, 0.016628848388791084, 0.10195676237344742, 0.01375676691532135, -0.1550397425889969, -0.048006538301706314, 0.022393448278307915, 0.01581946574151516, -0.026485515758395195, -0.0329214483499527, 0.05083954334259033, -0.02754715271294117, 0.018523169681429863, -0.002765901619568467, -0.028354179114103317, -0.010571639984846115, 0.010437625460326672, 0.036772601306438446, 0.004764791112393141, 0.011504578404128551, -0.006446629762649536, 0.0011311427224427462, -0.031312767416238785, 0.08932703733444214, 0.03685241565108299, 0.033031705766916275, -0.0033244851510971785, -0.040110718458890915, -0.021767836064100266, 0.043478935956954956, 0.039440903812646866, -0.022311517968773842, -0.05432646721601486, -0.024116400629281998, -0.008448418229818344, 0.08577678352594376, -0.022647788748145103, -0.05671346187591553, 0.008306508883833885, 0.04459944739937782, 0.07555974274873734, 0.022647015750408173, 0.023751359432935715, 0.06000589206814766, 0.0724112018942833, -0.10951265692710876, -0.11380702257156372, -0.032659318298101425, -0.009080848656594753, -0.04255901277065277, -4.561376698575259e-08, 0.03121195174753666, 0.03800709545612335, 0.011128133162856102, -0.025399107486009598, -0.08179432153701782, -0.012014713138341904, -0.02892576903104782, -0.015184558928012848, 0.015274795703589916, 0.08843745291233063, 0.007996279746294022, -0.007712211925536394, -0.05964918062090874, 0.031680572777986526, -0.0829823911190033, 0.04574384540319443, 0.011611473746597767, 0.08043935894966125, -0.05371640622615814, 0.00040990023990161717, -0.04581379517912865, 0.02711760811507702, -0.09550356864929199, 0.005966100376099348, -0.022654270753264427, 0.019730737432837486, 0.02386242151260376, 0.06407876312732697, 0.00957984384149313, 0.030298378318548203, 0.029106931760907173, -0.03483827784657478, -0.056230105459690094, 0.05059892311692238, 0.00781195517629385, 0.005828171968460083, -0.017055731266736984, -0.016665812581777573, 0.07003110647201538, -0.05456700548529625, -0.027064645662903786, 0.15494997799396515, 0.023097490891814232, 0.028430886566638947, -0.06701705604791641, -0.04574776813387871, -0.06490256637334824, -0.00048135133692994714, -0.07779709994792938, -0.00925634428858757, -0.012305201962590218, 0.022220050916075706, 0.004786363802850246, 0.058119997382164, 0.0688360407948494, 0.0227325689047575, -0.023353181779384613, -0.02636079117655754, 0.01475698221474886, 0.053983867168426514, 0.08803551644086838, -0.12964396178722382, 0.0410463847219944, -0.04206405580043793]"
