title,date,text
דין מוג'תבא כדין אביו,2026-03-09T22:10:00.000Z,"החלטת ישראל לסכל את הדיקטטור האיראני עלי חמינאי לא נתקלה בעולם בביקורת חריגה. ב-37  השנים שבהן שלט באיראן ביד ברזל ברוטלית, סיפק חמינאי לעולם החופשי אין ספור נימוקים טובים להצדקת הצורך לשים קץ למנהיגותו הרצחנית. רק בחודש ינואר האחרון נוספו לערימת פשעיו כ-30 אלף סיבות מדממות חדשות. כעת נבחר מנהיג חדש: בנו של המנוח, מוג'תבא ח'מינאי. האם גם המנהיג העליון החדש של איראן צפוי להיכנס לרשימת המטרות של ישראל וארה""ב? ברור שההחלטה לחסל את עלי חמינאי, שעמד בראש המערכה להשמדת ישראל, משקפת עמדה אסטרטגית עקרונית, ולא מהווה רק ניצול נועז של הזדמנות מבצעית ייחודית. מכאן מתחייבת המסקנה שגורלו של כל מי שיחליף את חמינאי כמוביל ציר הרשע לא צריך להיות שונה מגורל קודמו. מה ההבדל בין סיכול ראשי ארגוני טרור, לבין סיכול מנהיגים של מדינות ריבוניות? חיסול מנהיגים של ארגוני טרור התקבע מזה עשרות שנים ככלי מקובל וחיוני במערכה העולמית נגד הטרור. הנשיא אובמה הורה לחסל את אוסאמה בן לאדן, ראש אל-קאעידה, במתחם המסתור שלו בפקיסטן. הנשיא טראמפ שיגר כוח קומנדו מובחר לפשיטה בסוריה שבמהלכה נהרג אבו באכר אל-בגדאדי, מנהיג דאעש. מדינת ישראל ביצעה פעולות סיכול רבות נגד בכירים בארגוני הטרור הפלסטינים (פת״ח, החזית העממית, חמאס והג׳יהאד האיסלאמי), ונגד ראשי ארגון הטרור הלבנוני חיזבאללה.  על פי דיני הלחימה במשפט הבינלאומי קיימת הצדקה לפעולות אלה, בעיקר כאשר לא קיימת אפשרות ריאלית לעצור את רבי המרצחים על מנת להביאם למשפט צדק. אולם בשונה מן הלגיטימציה המוסרית והמשפטית שניתנת לפגיעה קטלנית בטרוריסטים, התנקשות של מדינה במנהיג של מדינה אחרת נחשבת פעולה חריגה ביותר. גם כשמדינה מחליטה שאין לה מנוס אלא לנקוט בדרך זו, היא לא ששה להודות בכך. ארה״ב, שהפעילה באמצעות המנגנונים החשאיים שלה מבצעי חיסול מוצלחים וכושלים נגד מנהיגים זרים (פידל קסטרו מקובה; פטריס לומומבה מקונגו; רפאל טרוחיו מהרפובליקה הדומיניקנית; נו דין דיים מדרום וייטנאם), הקפידה להימנע מחשיפת מעורבותה באירועים שנויים במחלוקת אלה. גם רוסיה מעולם לא אישרה את טענותיה של אוקראינה כי נשיאה זלנסקי היווה יעד למספר נסיונות רוסיים להתנקש בחייו. כאשר שורר מצב מלחמה פורמלי בין מדינות, ומוחלפות ביניהן מהלומות אלימות, קטן החשש של הצד היוזם להצטייר כמי שפועל ללא כל עכבות. כך, ממשלים אמריקנים לא היססו לבצע נסיונות חיסול של מנהיגים שהציבו איום על ארצותיהם ואף ליטול אחריות על הפעולה (סדאם חוסיין בעיראק, מועמר קדאפי בלוב, נסיונות שלא צלחו באותה עת). עוד במלחמת העולם השניה גיבשה בריטניה, באישור ראש ממשלתה צ׳רצ׳יל, תוכנית מפורטת להרוג את אדולף היטלר, קנצלר גרמניה, תוכנית שלא מומשה בעיקר עקב התבוסה שנחלו הנאצים בשדה הקרב. בהעדר מצב מלחמה, מנהיגים, בעיקר במדינות המערב, חשים חובה לאתר חלופות להרג מנהיגים יריבים, גם אם אלה מתנהלים ללא מעצורים. זה הרקע לכך ששני נשיאים אמריקניים, ג׳ורג׳ בוש האב ודונלד טראמפ, הורו לקחת בשבי את הנשיא נורייגה מפנמה והנשיא מדורו מוונצואלה. אין ספק שארה״ב היתה יכולה להתנקש בחייהם ואיש במדינותיהם לא היה מצר על כך, אבל הכללים הבלתי-כתובים של התנהלות בינלאומית מרוסנת העניקו עדיפות למעצרם ולהעמדתם לדין, למרות הסיכון שנשקף מכך ללוחמי היחידות המיוחדות שעליהם הוטלה המשימה. ובחזרה לאיראן: האם קיים הבדל בין חיסול עלי חמינאי לחיסול יורשו? לדעתי אין כל הבדל. המנהיג האיראני העליון קבע לפני שנים רבות את היעד הסופי של משטרו הקנאי: ישראל תחדל מלהתקיים עד שנת 2040 לכל המאוחר. על מנת להמחיש באופן ויזואלי את חזונו המפלצתי, הוצב בלב הבירה טהראן (בכיכר הקרויה ״פלסטין״…) שילוט דיגיטלי גדל מימדים שסופר לאחור, בשלוש שפות, את הימים שנותרו למימוש שאיפות הרצח. לאומה הפרסית היסטוריה ארוכה ומפוארת, ומלכיה ועלילותיה מתוארים עוד בספרי המקרא. ניתן היה לצפות שעם בעל פרספקטיבה רחבה כל כך ישכיל להבין את החוסן והעוצמה של עם עתיק אחר, העם היהודי. אבל אמונה דתית קיצונית סימאה את עיני ההנהגה האיסלאמית. לאורך עשרות שנים, תחילה תחת חומייני ולאחריו תחת חמינאי, היא שעבדה את עצמה ובעיקר את בני עמה כדי להשיג מטרה אפלה ומתועבת. בשנתיים האחרונות הופתע מנהיג איראן לגלות שהכבשה חסרת-הישע שהחרב השיעית כבר הונחה על צווארה לשחיטה קמה כלביא, שאגה כארי, ויחד עם מלך האריות העולמי האמיתי, החלה לנתץ בשיטתיות ובנחישות את יסודות משטר האייתולות בשנתיים האחרונות הופתע מנהיג איראן לגלות שהכבשה חסרת-הישע שהחרב השיעית כבר הונחה על צווארה לשחיטה קמה כלביא, שאגה כארי, ויחד עם מלך האריות העולמי האמיתי, החלה לנתץ בשיטתיות ובנחישות את יסודות משטר האייתולות. אבל הפנאטיות העיוורת מנעה ממנו לשנות כיוון ולהציל את חייו ואת משטרו. עלי חמינאי כבר היה על הכוונת של ישראל לפני שנים. ראש המוסד דאז, מאיר דגן ז״ל, שניהל בהנחיית ראש הממשלה את המערכה לסיכול תוכנית הגרעין האיראנית, הציע לדרג המדיני דרך פעולה יצירתית שנועדה להיפטר אחת ולתמיד מן הרודן האכזרי. ראש הממשלה אז, אהוד אולמרט, בחן את התוכנית בחיוב, אבל היו מי שהעריכו כי אין לה סיכוי להצליח, ובראשם שר הביטחון אהוד ברק. באותה עת כיהנתי כיושב ראש ועדת החוץ והביטחון של הכנסת, והכרתי את יוזמת דגן לפרטי פרטיה. אכן היא היתה שאפתנית, אבל אפשרית. בשיחותיי עם שר הביטחון נימקתי את עמדתי מדוע מן הראוי לאשר את הפעולה, אבל הסתייגותו של ברק נותרה בעינה, והיא לא הייתה נטולת בסיס. למרות שלבסוף המהלך לא בוצע, עצם הדיון בו שיקף הכרה בכך שאין לצוררי ישראל זכות לחסינות. ההתחייבות ש""ידנו תשיג את כל אויבינו"" אינה יכולה להישאר מליצה ריקה. לכן, מנהיג איראני שייעודו הוא לכלותנו, התואר ""ראש מדינה"" לא יעניק לו מפלט. איראן בהנהגתה הנוכחית היא מדינת טרור שנשבעה לקטול בנו ללא אבחנה, ודין מנהיגיה אחד הוא: ללכת בדרכם של מחוללי חזון השמדת ישראל, סינוואר ודף והניה, נסראללה ומורניה, סולימאני ופחריזאדה ועלי חמינאי. "
הציבור זקוק להסברים,2026-03-09T22:04:00.000Z,"אין טעם להעריך את משך המלחמה הצפוי. מדובר בניסיון אנושי אך דינו להיכשל. למלחמות אין דד-ליין מוגדר. יש להן יעדים. לפעמים הם ברורים, ובמקרה הנוכחי קצת פחות. דברי דובר צה""ל מלמדים שמטרת ""שאגת הארי"" היא ""פגיעה יסודית במשטר והסרת איומים קיומיים"". זהו יעד שונה מסיום שלטון האייתוללות, ולא בכדי. הפלת משטר אינה תלויה בישראל או ארה""ב. הצבתה כיעד רשמי תהווה מיקור חוץ לתפקיד מערכת הביטחון. מתי יגיע הרגע בו תהיה הפגיעה יסודית מספיק? לא ברור. במקביל, ציטוטים לא רשמיים מעידים שהיעד המהותי מעט שונה. אמש הביא יוסי יהושע דברים מפי גורם בכיר במטכ""ל, שאמר ש""אסור להוריד את הרגל מהגז עד שהמשטר הזה קורס"". נשיא ארה""ב, להבדיל, נשמע נחרץ יותר כשדיבר על ""כניעה מוחלטת"" כתנאי לסיום. ואם זה לא מספיק, יתכן שהתפנית תגיע ממקור לא צפוי: גורם שעדיין לא יודע שזה תפקידו. תשאלו את מוחמד בועזיזי, ירקן תוניסאי שהצית את עצמו, ועל הדרך – את ""האביב הערבי"" כולו. כל המשתנים הללו מחריפים את תחושת אי-ההתמצאות הציבורית. הם גם מסבירים את הניסיון לייצר ודאות, דרך עיסוק באורך המערכה המשוער. בתקשורת, במקלטים, בשיחות החניונים. אבל השקעת זמן בניסיונות חיזוי עקרים מובילה להתשה. והבעיה היא שאין מה שמאזן אותה. משהו שיטעין את המצבר הישראלי ויעניק משענת בתקופה המעורפלת הזו. הגאווה במערכות הביטחון וההצלה אדירה, ובצדק. הישגיהן היסטוריים. אבל גאווה היא לא מתכון להבטחת עמידות ציבורית לאורך זמן. מה שמאפשר אותה בישראל הוא האמונה שהעורף מתפקד בזמן המלחמה. שהחלטות בסוגיות אזרחיות מתקבלות מתוך ראייה כוללת ומתחשבת. שנשמרת ההבנה שמלאכת הביטחון נועדה לאפשר את החיים האזרחיים, ולא להיפך. במילים אחרות, F-35 ממלא את הלב. הידיעה שיש איזון בין מערכות החינוך, הבריאות, והמשק – מאפשרת לו להמשיך לפעום. מטען העמידות הישראלית הוא תפקוד העורף. כך היה תמיד. ודווקא בגלל זה, השיח החסר עם הציבור בנוגע להיבטי החיים האזרחיים מתסכל. פעולות לניהול המימד הזה אמנם מבוצעות, אבל התיווך שלהן חלקי. והתחושה היא שהדברים נעשים בחוסר תיאום במקרה הטוב, או עם אצבע רטובה ברוח במקרה הפחות טוב. התוצאה היא שהציבור נמצא במצב התשה מואצת. מצד אחד הוא רודף אחר תשובות שלא תגענה באשר לתזמון הסיום. מנגד, מה שאמור לאפשר לו עמידות, לא מועבר לו כהלכה. המערכת הישראלית לא יכולה להסתפק בתמונות טייסנו המעולים, גיבורי ההגנה האווירית או לוחמינו בלבנון. רה""מ צריך להקדיש הצהרה שלמה להבטחת הרציפות האזרחית מהסיבה הזו, המערכת הישראלית לא יכולה להסתפק בתמונות טייסנו המעולים, גיבורי ההגנה האווירית או לוחמינו בלבנון. רה""מ צריך להקדיש הצהרה שלמה להבטחת הרציפות האזרחית. יש לכנס את פורום מנכ""לים למסיבת עיתונאים, להראות שהחלטות מתקבלות בהרמוניה ולהשיב לשאלות. רצוי גם להקים מוקד מענה יעודי לציבור. ולשם שינוי, לשלב את הרשויות המקומיות בקבלת ההחלטות. זה לא יפתור את תחושת אי-הוודאות, ולא יפסיק את העיסוק במכה המבצעית האחרונה. ועדיין, זה יטעין מצברים ויגביר עמידות. זה ייתן לישראלים תחושה שרואים אותם. ובעיקר, זה ימחיש את מימוש החובה הריבונית של המדינה לאזרחיה. חשוב להעריך את עבודת הביטחון שנעשית, אבל העיסוק בעתיד הוא טבעי ומובן. כדי שהדברים יוכלו להתקיים בו זמנית, הציבור צריך לדעת שחייו האזרחיים נלקחים בחשבון. זה, בתורו, מחולל ביטחון לאומי לא פחות."
ההתערבות של טראמפ בחנינה: טעות עתיקת יומין,2026-03-09T22:02:00.000Z,"נשיא ארה""ב, דונלד טראמפ, ניאות להתערב במשפטו של נתניהו והוא דורש מנשיא המדינה, יצחק הרצוג, להעניק לו חנינה. טראמפ אף התבטא בבוטות על כך שהדבר לא נעשה. לנשיא האמריקאי יש סגנון חופשי ויש לו מה לומר גם על ראש ממשלת אנגליה, קיר סטרמר; ועל נשיא צרפת, עמנואל מקרון. טראמפ הוא ידיד גדול של ישראל. נראה גם שהוא מחבב את נתניהו אישית וכי הוא סבור שהטיפול המשפטי בו אינו הוגן. ובכל זאת, נראה שטראמפ פועל כנראה בעניין לא רק מיוזמתו. יש סימנים לכך שהוא תומרץ ועודד על ידי נתניהו ועל ידי חברים בקואליציה. לאחרונה פורסם גם שהשרה סילמן קראה לטראמפ להטיל סנקציות על היועמ”שית גלי בהרב-מיארה ועל נשיא בית המשפט העליון יצחק עמית. בינתיים לא דובר על צעדים ממשיים נגד נשיא המדינה, אך אולי מצפים גם לכך (רמז לכך מרחף באוויר). ראוי לומר שיש לדחות מכל וכל את הפעילות הזאת של ממשלת ישראל. לכך ניתן להוסיף שהמסורת היהודית מתנגדת לפניה לשלטון זר כדי להתלונן על יהודים או כדי להסדיר סכסוך ביניהם. מן הצד האחד יש ישראלים ויהודים המפרסמים בעולם שישראל מבצעת פשעי מלחמה בעזה ואף קוראים לבית הדין הפלילי הבינלאומי להתערב, ואולי ששים לכל הליך שננקט נגד לוחמים שפעלו ברצועת עזה, המטיילים במדינות שונות בעולם. התנהגות כזו היא בדיוק הצד השני של המטבע של פניות מטעם ממשלת ישראל לטראמפ בעניין חנינת נתניהו והמשפט נגדו. אלא שהמעשים מטעם הממשלה חמורים יותר, שכן זו הרשות המבצעת העליונה של מדינת ישראל. לאמיתו של דבר, זה תפקידה של הממשלה לפנות לטראמפ ולבקשו שלא יתערב בענייניה הפנימיים של מדינת ישראל, במקום זאת היא עושה ההיפך ודוחפת אותו להתערבות כזו. למרות זאת אני חושב שאם תקום ממשלה חדשה בישראל, כפי שיש לקוות, היא צריכה לכלול, בין משימותיה המרכזיות, פעולה לביטול צווי המעצר המופרכים שהוצאו על ידי בית הדין הפלילי הבינלאומי נגד בנימין נתניהו ונגד יואב גלנט. ההיסטוריה הארוכה של עם ישראל כוללת ניסיון מר של פניה להתערבות גורמים זרים. כך עשו בתקופת החשמונאים בניה של המלכה שלומציון, האחים הורקנוס השני ואריסטובלוס השני, שנאבקו על השלטון. הם פנו למצביא הרומי פומפיוס שיכריע ביניהם ובכך הביאו לקץ ממלכת החשמונאים. חבל שצריך לחזור על המובן מאליו. את ענייננו הפנימיים עלינו להסדיר בעצמנו ולהתנגד להתערבות זרה בהם חבל שצריך לחזור על המובן מאליו. את ענייננו הפנימיים עלינו להסדיר בעצמנו ולהתנגד להתערבות זרה בהם. השיטה הישראלית רחוקה מלהיות מושלמת. היא מאפשרת לנאשם במשפט לכהן כראש ממשלה. מן הצד האחר, היא איננה מגבילה את מספר הכהונות של ראש הממשלה, בניגוד לשיטה נשיאותית, דוגמת זו שבארה""ב, שמגבילה את מספר כהונות הנשיא. בעיניי עדיף להעניק חסינות לראש ממשלה, ובמקביל להגביל את תקופת כהונתו. אבל זה כמובן עניין ישראלי פנימי, שנקווה כי יוסדר בעתיד. בינתיים עלינו לפעול לפי השיטה הקיימת ולצפות לכך שנשיא המדינה יפעל במסגרתה וכי ממשלת ישראל תחדל מפניות לגורמים זרים להתערב בענייניה הפנימיים של המדינה. פרופ' דניאל פרידמן כיהן כשר המשפטים"
"האישה הישראלית ב-2026: חזקה, מצליחה – ועדיין לא שווה",2026-03-09T16:36:38.337Z,"השבוע ציינו את יום האישה הבינלאומי, והיה קל לדבר על העצמת נשים. על הישגים. על הצלחות. אבל כדי להבין באמת מי היא האישה הישראלית בשנת 2026 צריך להסתכל גם על המציאות שמאחורי הסיסמאות. האישה הישראלית חיה בשנים האחרונות בתוך מציאות מורכבת במיוחד. מלחמה, איום ביטחוני מתמשך, משברים חברתיים וכלכליים- ובתוך כל אלה היא ממשיכה להחזיק יחד קריירה, משפחה וקהילה. היא לוחמת, רופאה, מורה, יזמית, מנהלת, אמא. לעיתים קרובות היא גם זו שמחזיקה את המרקם החברתי ברגעי משבר. אבל לצד החוסן הזה, חשוב לזכור משהו נוסף: הזכויות שנראות לנו היום מובנות מאליהן - אינן כאלה. המאבק הפמיניסטי אינו פרק סגור בהיסטוריה. הוא תהליך מתמשך. הזכות לעבוד, להצביע, ללמוד, להיבחר - כולן נולדו מתוך מאבק ארוך ולעיתים גם כואב. וגם היום, ההתקדמות-  ואפילו ההישגים שכבר הושגו - איננה מובטחת. כ-5 מיליון נשים חיות בישראל - מעט יותר ממחצית האוכלוסייה. הן משכילות יותר מאי פעם, פעילות בשוק העבודה ומשלבות בין קריירה למשפחה בקצב שמעט מאוד מדינות בעולם מכירות. שיעור הילודה בישראל עומד על כמעט 3 ילדים לאישה - כמעט כפול מהממוצע במדינות ה-OECD. אבל מאחורי הנתונים המרשימים מסתתרים גם פערים עמוקים. בשוק העבודה נשים מרוויחות בממוצע רק כ-68% משכרם של גברים. לאחר לידת הילד הראשון מתרחש מה שמכונה ""קנס האמהות"": ירידה של כ-30% בהכנסה שיכולה להימשך כמעט עשור. בחברה הערבית מתווסף לעיתים גם ""קנס הנישואין"", ירידה חדה בשכר כבר מהשנה הראשונה לנישואין. גם כאשר נשים משיגות השכלה בתחומים מבוקשים, הדרך לשוויון עדיין ארוכה. שיעור התלמידות הלומדות מקצועות STEM הוכפל בעשור האחרון והגיע לכ-40%, אך שיעור הנשים בתעשיית ההייטק כמעט לא השתנה. כלומר, נשים לומדות יותר - אך עדיין מתקשות להגיע למוקדי הכוח הכלכליים. ואם מסתכלים על מוקדי הכוח הציבוריים, הפער בולט עוד יותר. בכנסת מכהנות כיום 31 נשים בלבד מול 89 גברים. בממשלה - חמש שרות בלבד. בראש רשויות מקומיות עומדות נשים בודדות מתוך מאות רשויות. ובתפקידי מנכ""ל במשרדי הממשלה אין כיום אפילו אישה אחת. הפער הזה איננו רק שאלה של ייצוג. מחקרים רבים מראים שכאשר נשים אינן יושבות סביב שולחן קבלת ההחלטות, המדיניות הציבורית פחות טובה - פחות מדויקת ופחות קשובה למציאות. גם בזירה החברתית התמונה מורכבת. במדד הבינלאומי Women, Peace and Security מדורגת ישראל במקום ה-84 מתוך 181 מדינות - המדינה המערבית היחידה שנמצאת רק בחמישון השלישי של המדד. זהו נתון שצריך להדליק נורה אדומה. לצד האתגרים יש גם סיבה לאופטימיות. יותר נשים נכנסות היום למוקדי הנהגה, יותר נערות בוחרות במסלולים מדעיים וטכנולוגיים, ויותר ארגונים מבינים שגיוון מגדרי איננו רק עניין של צדק - אלא גם תנאי לצמיחה אבל לצד האתגרים יש גם סיבה לאופטימיות. יותר נשים נכנסות היום למוקדי הנהגה, יותר נערות בוחרות במסלולים מדעיים וטכנולוגיים, ויותר ארגונים מבינים שגיוון מגדרי איננו רק עניין של צדק - אלא גם תנאי לצמיחה. דו""ח הכלכלנית הראשית במשרד האוצר כבר הראה שסגירה של כ-40% מהפערים המגדריים בשוק העבודה יכולה להגדיל את התוצר של ישראל בכ-34 מיליארד שקל עד שנת 2030. ובכל זאת, למרות כל ההתקדמות, המילה ""פמיניזם"" עדיין מעוררת אי-נוחות. יש מי שממהרים לומר שהמאבק כבר הושג. המציאות מספרת סיפור אחר. ייצוג איננו עניין סמלי בלבד. הוא תנאי להבנת מציאות מורכבת, לגיבוש מדיניות מדויקת יותר ולחלוקה צודקת יותר של משאבים. כאשר נשים אינן חלק משמעותי ממעגלי קבלת ההחלטות, נקודת המבט שלהן - ולעיתים גם עצם קיומן - נדחקת לשוליים. ולכן חשוב לזכור: בלי התנועה הפמיניסטית, רבות מהזכויות שנראות לנו היום טבעיות כלל לא היו קיימות. האפשרות ללמוד באקדמיה, להחזיק חשבון בנק עצמאי, לבחור ולהיבחר, לקבל החלטות אוטונומיות על גוף האישה ולעצב מסלול חיים מקצועי ואישי - כל אלו הם תוצאה של מאבק ארוך, עיקש ולעיתים גם לא נעים לעין או לאוזן. שוויון מגדרי איננו רק מאבק חברתי - הוא גם אינטרס לאומי. חברה שמאפשרת לנשים להגיע רחוק יותר היא חברה שמתקדמת רחוק יותר בעצמה. והמאבק לשוויון איננו רק מאבק של נשים - הוא מאבק על פניה של החברה כולה. עו""ד איילת רזין בית-אוֹר היא,מומחית בקידום שיוויון מגדרי ומאבק באלימות מגדרית, לשעבר מנכ""לית הרשות לקידום מעמד האישה"
העם חזק - אבל ההנהגה איבדה את אמון העם,2026-03-09T16:23:32.556Z,"אני מעריך מאוד את עמיחי אתאלי ואת כתיבתו, אבל המאמר שפרסם מפספס את הנקודה המרכזית, ואולי אפילו הופך אותה על פיה. הוא בא בטענות לעם, אבל הבעיה היום בישראל היא לא העם - הבעיה היא משבר אמון עמוק בין הציבור לבין ההנהגה. העם בישראל מוכיח פעם אחר פעם את כוחו: הציבור ממושמע להוראות הצבא ופיקוד העורף, מספר הנפגעים נמוך יחסית כי אנשים נשמעים להנחיות, מאות אלפים מתייצבים למילואים, והחברה האזרחית מלאה ביוזמות של ערבות הדדית. זו לא חברה שמתפרקת - זו חברה חזקה מאוד. אבל מול החברה הזאת עומדת הנהגה שנראית מנותקת. בזמן מלחמה היא לא מציגה לציבור מטרות מלחמה ברורות, לא מסבירה איך נדע שהשגנו אותן, וכמעט לא עומדת מול הציבור ועונה לשאלות. במקביל, היא ממשיכה להתעסק בפוליטיקה: תוקפת את היועצת המשפטית לממשלה ואת מערכת המשפט תוך כדי מלחמה, עוסקת בדיונים על חנינה לראש הממשלה תוך כדי מלחמה, ואפילו נשמעות קריאות לפנות לנשיא ארה""ב כדי להטיל סנקציות על משרתי ציבור בישראל. והנה מאי גולן, שרה בממשלה, טסה לכנס בארצות הברית בעיצומה של המלחמה. העם בישראל עוצמתי. אבל אמון הציבור בהנהגה נשחק - לא בגלל חולשת העם, אלא בגלל הנהגה שלא מנהיגה אלא עסוקה בפוליטיקה קטנה לבוא לעם בטענות זה קל - אבל זה גם פוטר את ההנהגה מאחריות. העם בישראל חזק. העם בישראל עוצמתי. אבל אמון הציבור בהנהגה נשחק - לא בגלל חולשת העם, אלא בגלל הנהגה שלא מנהיגה אלא עסוקה בפוליטיקה קטנה. בזמן מלחמה צריך לבקש מהציבור לגלות אחריות, אבל צריך גם לדרוש מהמנהיגות שקיפות, הסברים ומנהיגות אמיתית. בלי זה אי אפשר לבנות אמון. אורן הלמן כיהן כסמנכ""ל בחברת החשמל"
"לא, העסקים לא כרגיל",2026-03-09T16:15:30.688Z,"שלושה ימים. זה הזמן שלקח לפקולטה שאני לומד בה להודיע על חזרה ללמידה מלאה באמצעות הקלטות. יומיים אחרי, והגיע גם המתווה המלא לקראת המבחן שיתקיים בעוד שבועיים. אחסוך לכם את הניחושים, לא הייתה שם בשורה גדולה. מלבד קיצוץ מינורי של כמה הרצאות בתמורה ליום שהתפספס, הוחלט על למידה מלאה מאותו רגע. בכוונה אני לא כותב את שם הפקולטה והאוניברסיטה, כי לא הן העניין. למעשה, זה קורה בפקולטות ובאוניברסיטאות בכל הארץ. ולא רק שם. בעצם, זה רק עוד סימפטום של ״השגרה״ החדשה. בשגרה הזו, שהתרחקה לגמרי מההגדרה המילונית של המילה, אנחנו חיים בשני יקומים מקבילים. אנחנו מחכים בנסיעה לרגע שבו נוכל לנשום לרווחה ונדע שאנחנו במרחק סביר שמאפשר להגיע הביתה גם אם תהיה התרעה ובאותו זמן חוזרים למקומות העבודה. אנחנו מחשבים ומתזמנים כל יציאה לסופר, מעכלים את הרעיון שיכול להיות שאפילו המרחבים המוגנים לא הכי מוגנים כמו שהתרגלנו, צמודים לחדשות, מוקפים בחוסר וודאות מכל כיוון, ובאותו זמן אנחנו חוזרים לשגרה מהר מאי פעם. ואז מה שהילדים בבית. ועוד לא דיברנו על פריווילגיות כמו תחושות ומחשבות או על זה שפרקטית על כל שעה של פעילות אתה חצי שעה במקלט, וגם זה במקרה הטוב ואם המרחב המוגן קרוב אליך. וגם נתעלם בינתיים משעות השינה בלילה או מזה שאפשר לקום שלוש פעמים ועדיין להידרש להתייצב. מי ידע שכדי לחזור לשגרה צריך פשוט להגיד את זה מספיק פעמים בקול רם. ושלא אובן לא נכון, יש בשגרה גם משהו מרפא. אם יש אנשים שיצאו לקפה או לאימון, זה מבורך אם זה מה שעוזר להם לשמור על שפיות במצב הלא שפוי הזה. וברור שאין מה לעשות ושלמלחמה יש מחירים כבדים, והם כבדים יותר מעוד קצת חומר שצריך ללמוד למבחן או מיום עבודה שהתפספס בגלל שאין מי שיהיה עם הילדים. אבל בכל זאת, התרגלנו מהר מדי לעובדה שאנחנו בודדים במערכה. תקראו לי בכיין. תגידו שאני לא מבין את המורכבות ואת גודל השעה. אפילו תאשימו אותי בילדותיות. אבל בדהירה לשגרה תוך חגיגות החוסן הלאומי, פספסנו את הדבר הבסיסי. חוסן לא נמדד רק בשורה התחתונה של כמה כסף חסך המשק, ברמת המדינה, או בכמה חומר הצליחו לדחוס למבחן לצורך העניין ברמת הפרט. חוסן אמיתי גם לא נבנה מאמירות חלולות וממצג שווא של עסקים כרגיל. וגם ככה לא נראית באמת נראית שגרה. לאט לאט, שנתיים לתוך המלחמה, עברנו למצב של הישרדות מוחלטת. אתה נושם? יש לך בית? כל השאר זה בונוס. כן, כולם צריכים להתגייס עכשיו. אבל כשאומרים כולם, זה כולל גם את המדינה ואת המעסיקים ואת האוניברסיטאות. כולם. האם נאלץ לשלם מחירים? כמובן. גם האזרחים. אבל ממתי המחיר הוא בלעדית של האזרח הקטן? כן, כולם צריכים להתגייס עכשיו. אבל כשאומרים כולם, זה כולל גם את המדינה ואת המעסיקים ואת האוניברסיטאות. כולם. האם נאלץ לשלם מחירים? כמובן. גם האזרחים. אבל ממתי המחיר הוא בלעדית של האזרח הקטן? אה, ויותר מהכל, גם מותר עדיין להתלונן. כי היכולת לעשות את זה, היכולת לשאוף ולהאמין לטוב יותר, היא גם משהו שאנחנו נלחמים עליו, והיא חשובה לא פחות מהחוסן הלאומי. ואם ניתקל בחזרה בהבנה או בתחושת שותפות גורל אמיתית ולא רק בהצהרה על ״תקווה לימים שקטים יותר״, החוסן הזה יחזיק מעמד הרבה יותר זמן."
