,title,date,text
0,Palestinian Authority Blames Israel for Bondi Beach Massacre,"December 26, 2025 10:48 am","Sunday, December 28th | 8 Tevet 5786 A woman keeps a candle next to flowers laid as a tribute at Bondi Beach to honor the victims of a mass shooting that targeted a Hanukkah celebration at Bondi Beach on Sunday, in Sydney, Australia, Dec. 16, 2025. Photo: REUTERS/Flavio Brancaleone Instead of unequivocally condemning the murder of 15 Jews at the Hanukkah event in Australia, the Palestinian Authority (PA) used the massacre to blame Israel and justify terror. While acknowledging that what happened in Australia was “a crime,” Mahmoud Al-Habbash, who serves as Mahmoud Abbas’ senior advisor, portrayed the massacre as an outcome that Israel itself provoked.  Mahmoud Al-Habbash: “The analysis of what happened, or of similar events that are liable to occur in the future, points the finger of blame at one party that bears responsibility for dragging the entire world into this dangerous cycle, the cycle of revenge and the cycle of hatred on a racial and religious basis, and that is the Israeli occupation … The crimes you are committing in Palestine by desecrating the sanctity of the holy sites — foremost among them the blessed Al-Aqsa Mosque — you should expect reactions, not only from the Muslims, but rather from the entire world … There is an illusion among the Israeli leaders that they can benefit strategically from these unusual phenomena [i.e., terror attacks] that emerge from time to time … We are against all phenomena and attempts that hide behind a religious guise. What happened [at Bondi Beach] is a crime… We hope that Australia’s [i.e., pro-Palestinian] policies will not change because of this isolated incident, which is only a reaction to the brutality that has been committed by the Israeli government.” [emphasis added] [Mahmoud Al-Habbash, YouTube, Dec. 15, 2025] The idea that Israel is actually the party responsible and that the murder of Jews overseas is just a reaction to Israeli policy globalizes the Palestinian Authority’s conflict with Israel (“globalize the Intifada,” anyone?) and turns Jewish communities worldwide into legitimate targets. This philosophy normalizes violence against Jews wherever they may be, and embeds it within a broader justification of supposed resistance and revenge. Al-Habbash’s insistence that the massacre should not affect Australia’s pro-Palestinian policies further underscores the moral bankruptcy of the statement. Al-Habbash wants the mass murder of Jews to be dismissed as an “isolated incident” and not to serve as the impetus for changing Australia’s lax policies on anti-Jewish violence and rioting, policies that the Australian Jewish community has already highlighted and condemned. Ephraim D. Tepler is a contributor to Palestinian Media Watch (PMW). Itamar Marcus is the Founder and Director of PMW, where a version of this article first appeared. Δ"
1,UNRWA vs. UNHCR: How the UN Created a Permanent Refugee Class,"December 26, 2025 10:43 am","Sunday, December 28th | 8 Tevet 5786 Palestinians pass by the gate of an UNRWA-run school in Nablus in the West Bank. Photo: Reuters/Abed Omar Qusini. For more than 70 years, the United Nations has administered two refugee systems operating under the same flag but guided by fundamentally different moral compasses. One system exists to end refugeehood. The other exists to preserve it. The contrast between the United Nations High Commissioner for Refugees (UNHCR) and United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA) is not a technical footnote in international policy. It is one of the central reasons the Israeli-Palestinian conflict remains frozen in place. The events of October 7 brutally exposed what many have warned about for decades: UNRWA is no longer a humanitarian agency in any meaningful sense. It is a political instrument that has helped entrench radicalization, prolong suffering, and ultimately enable war. UNHCR, established in 1950, was designed with a clear mission: provide temporary protection and pursue durable solutions. Its success is measured by how many refugees stop being refugees. Over the decades, UNHCR has helped tens of millions of people rebuild their lives; Europeans after World War II, Vietnamese people, Balkan refugees, Rwandans, Syrians, Afghans, and most recently Ukrainians. Resettlement, integration, and naturalization are not failures under UNHCR’s framework; they are the goal. UNRWA, created a year earlier for a single refugee population, operates on the opposite logic. Its mandate does not aim to resolve refugeehood but to maintain it indefinitely. Palestinians are the only group in the world whose refugee status is automatically inherited, generation after generation, regardless of citizenship, residence, or living conditions. The numbers tell the story. Roughly 700,000 Arabs were displaced during the 1948 war launched by Arab states against the newly declared State of Israel. Today, UNRWA claims nearly six million Palestinian refugees. Refugee populations are supposed to shrink as lives stabilize. This one grows exponentially. That is not humanitarian failure, it is institutional design. This design has consequences. When refugeehood becomes an inherited political identity rather than a temporary legal status, grievance replaces hope. Dependency replaces empowerment. Conflict becomes a resource to be managed rather than a tragedy to be ended. UNRWA’s budget, influence, and relevance depend on the persistence of the conflict. Peace would render it obsolete. Integration would reduce its scope. Resolution would end its mandate. Nowhere is this more evident than in education. UNRWA operates hundreds of schools, shaping the worldview of generations of Palestinian children. Education should be a bridge to coexistence. Instead, repeated investigations and reports have documented curricula that erase Israel from maps, glorify “martyrdom,” deny Jewish historical ties to the land, and frame violence as both justified and inevitable. Antisemitic tropes and conspiracy theories have surfaced again and again. This is not accidental oversight. It is tolerated, minimized, and excused as “context.” The moral collapse of this system was laid bare after October 7. In the aftermath of Hamas’ massacre of Israeli civilians, evidence emerged that UNRWA employees were directly involved in the attack. Others were found to have celebrated the killings. Weapons were discovered in or near UNRWA facilities. Terror tunnels were uncovered beneath UNRWA schools. Hostages were reportedly hidden or moved through civilian areas linked to UNRWA infrastructure. This was not infiltration from the outside. It was contamination from within. If UNHCR staff had participated in mass murder or aided a terrorist organization, the agency would have been dismantled immediately. Yet UNRWA survived on explanations, damage control, and the insistence that the problem lay with a few individuals rather than a compromised system. That argument no longer holds. The tragedy is that Palestinians themselves have paid the highest price for this failure. UNRWA did not prepare Gazans for self-governance or peace. Hamas prepared Palestinians for war, and UNRWA looked away. October 7 was not an aberration. It was the inevitable result of a system that monetized suffering and normalized extremism for decades. The solution is not complicated, but it requires moral clarity. Palestinians deserve the same humanitarian standards applied to every other refugee population on earth. That means ending UNRWA’s exceptional status and transferring responsibility to UNHCR. It means redefining refugeehood as a temporary condition, not a hereditary identity. It means de-radicalizing education, dismantling terror infrastructure, and replacing grievance with opportunity. One world cannot operate two refugee systems and still claim moral credibility. One system resolves crises. The other perpetuates them. If the international community truly cares about peace, dignity, and human rights, both Israeli and Palestinian, it must finally acknowledge that UNRWA is part of the problem, not the solution. Sabine Sterk is CEO of the foundation, “Time To Stand Up For Israel.” Δ"
2,The Houthis Aren’t Done — Are We?,"December 26, 2025 10:35 am","Sunday, December 28th | 8 Tevet 5786 Smoke rises in the sky following US-led airstrikes in Sanaa, Yemen, Feb. 25, 2024. Photo: REUTERS/Adel Al Khader The US Navy spent over $1 billion and suffered an additional $100 million in equipment losses and damages during Operation Rough Rider, countering the Houthi threat in the Red Sea. Yet Iran’s Yemeni proxy remains heavily armed and prepared to resume its attacks. Over the past two years, the Houthis continued to fire their extensive stockpile of Iranian missiles and drones at Israel and maritime targets despite repeated US and Israeli airstrikes against them. As the Houthi threat to regional security and Red Sea trade persists, the United States can work with Israel to prepare for any potential future operations if the Houthis resume attacks by expediting the sale of necessary military equipment to Israeli forces, and collaborating with Israel to improve intelligence on critical Houthi targets to neutralize. Protecting global freedom of navigation through international waterways, safeguarding maritime trade, and supporting Israel’s security remain core US interests. Yet, the Iranian-armed and funded Houthi terrorist group has compromised these interests over the past two years by firing hundreds of drones and missiles at both Israel and ships transiting the Red Sea. The Houthis’ violent assault on US Navy and commercial shipping assets in the region prompted several rounds of US airstrikes, including Operation Rough Rider, which resulted in US forces carrying out over 1,100 strikes against the group’s infrastructure in early 2025. However, since the May 6 agreement between the Houthis and the US — which bans Houthi attacks against American ships but does not prohibit targeting other commercial vessels or Israel — the terrorist group has fired over 150 projectiles at Israel and ships transiting the Red Sea, including several that injured Israeli civilians and sunk two commercial vessels. While these attacks prompted retaliatory Israeli strikes on the terror group, including one operation that killed several Houthi senior leaders in August, the Iranian proxy remained undeterred and fired nearly 50 projectiles in September alone. The current pause in Houthi attacks is not the time to rest; instead, the United States and Israel should strengthen their readiness for future operations against the enduring threat that the well-armed Houthis pose to regional stability, security, and maritime trade. With Iran continuing to strengthen its proxy during this pause by funneling it more weapons to replace those it has fired or lost, the United States should work with Israel to prevent this arms proliferation and prepare for any potential offensive operations against the Houthis if they resume their regional assault. To start, US and Israeli forces should take advantage of the current ceasefire to refine their intelligence gathering and counter-terror strategies, particularly by establishing a comprehensive list of Houthi targets in case of resumed attacks. Before the Houthis began firing at ships and targeting Israel, countering their activities was not a priority for the US or Israeli militaries and intelligence agencies. The limited effectiveness of these airstrikes further exposed this lack of focus. The Houthis’ persistent ability to launch attacks throughout the war, coupled with Iran’s ongoing proliferation of advanced weaponry, underscores critical intelligence gaps that both the United States and Israel must address to anticipate and effectively prepare for future military operations. For example, Israel’s operations in the fall of 2024 against Hezbollah, and Operation Rising Lion against Iran’s nuclear and military targets, vividly illustrated a military campaign’s effectiveness when leadership prioritizes planning and intelligence preparation during peacetime. Unlike the situations in Gaza or against the Houthis, Israel spent years meticulously preparing for large-scale operations in Lebanon and Iran, and this preparation enabled it to achieve rapid and decisive results. To position US and Israeli forces for similar levels of success, it remains crucial for both to collaborate on acquiring intelligence for targets while the Yemen front remains quiet. With Israeli aircraft needing to fly thousands of miles to conduct strikes in Yemen — even further than the distance to Iran — the United States would improve Israeli operations in both countries by expediting the delivery of KC-46 aerial refueling aircraft to Israel. These advanced aircraft have better range, refueling capacity, and defensive capabilities than Israel’s current fleet of over 50-year-old Ram tankers, based on Boeing 707s. Israel is currently set to receive the first of four KC-46 aircraft it has purchased by the end of 2026 and requested two more in August, but expediting the sale and delivery of these refuelers would position Israel’s forces to sooner carry out more effective counter-terror operations if the Houthis resume attacks. In addition, the United States should begin training Israeli pilots immediately on how to operate these aircraft, ensuring they are ready to carry out any future missions in Yemen once the new refuelers arrive. The United States and Israel must remain vigilant, despite the relative calm. With the Houthis still a capable threat to regional stability, now is the time to prepare for any future conflict with Iran’s Yemeni proxy. VADM Michael J. Connor, USN (ret.) is Former Commander of United States Submarine Forces and a participant in the Jewish Institute for National Security of America’s (JINSA) 2018 Generals and Admirals Program. Sarah Havdala is a Policy Analyst at JINSA. Δ"
3,Years of Ignored Antisemitism Led to Terror in Australia — and the Media Helped Normalize It,"December 25, 2025 12:13 pm","Sunday, December 28th | 8 Tevet 5786 Mourners carry the casket of 10-year-old Matilda the youngest victim of a mass shooting at Australia’s Bondi Beach targeting an event for the Jewish festival of Hanukkah on Sunday, at Chevra Kadisha Memorial Hall, in Sydney, Australia, Dec. 18, 2025. Photo: REUTERS/Hollie Adams Years of hatred and antisemitism that was swept aside or outright denied led to one of the most horrific attacks on the Jewish people in Australia. The warning signs were unmistakable more than two years ago: chants of “gas the Jews” outside the Sydney Opera House days after October 7; “Jew die” graffiti scrawled outside a Jewish school; a synagogue firebombed; and a Jewish community that made clear, again and again, that it did not feel safe or protected.  A terrorist attack targeting the Jewish community should not be what it takes for the world to pay attention to the undeniable rise in antisemitism. And yet, even now, it appears that many are still unwilling to acknowledge the attack was antisemitic. Despite the terrorists specifically aiming at the crowd gathered at the Hanukkah event, there was initial reluctance to name the Jewish community as the target. Rather, the attack was framed in vague terms as part of a broader act of violence and a public safety issue in Australia. This reluctance to call out antisemitism is not incidental, but part of the pattern that allowed it to foster unchecked for so long. As the news coverage on the attack continued, outlets slowly started to shift the story away from the victims of the attack and towards the terrorists who carried it out. While understanding the motive and background has a place in responsible reporting, many outlets instead crossed a dangerous line by subtly humanizing the perpetrators while sidelining the Jewish victims. 1/
 How terrorists who murder Jews are quietly humanized in media coverage. Not through praise – but through framing, emphasis, and omission. Once you see it, you can’t unsee it. pic.twitter.com/nOuZM0ni7V — HonestReporting (@HonestReporting) December 16, 2025 One headline in Newsweek focused on the attacker’s relationship with his family, quoting that his mother considered him a “good boy.” But what his mother thought of him before the attack should not have been headline news — the fact that he took part in mass murdering people at a Hanukkah event should have. The pain and trauma of the victims’ families and survivors deserved the center of the story, rather than emotional character references for the terrorist. The Irish Times similarly stressed the terrorists had no criminal background, omitting their ISIS-inspired ideology and once again framing them as ordinary, well-meaning people. 2/
Let’s start with this headline from @Newsweek:
“Mom of Bondi terror attack suspect says he was a ‘good boy’” Pause on that. This is not context. It’s emotional laundering – shifting attention from victims to the feelings of the terrorist’s family. pic.twitter.com/vquSod2nM3 — HonestReporting (@HonestReporting) December 16, 2025 The BBC likewise whitewashed the crimes of the terrorists by refusing to call them terrorists at all. Instead, they were described merely as “gunmen,” a term so sanitized that readers would have no idea from the headline that they carried out a deadly attack on Jews. 3/
Humanization also shows up in language choices. “Terrorists” become gunmen. “Murder” becomes an incident. A mass-casualty attack on Jews becomes something that “happened at Bondi Beach.” This @bbc headline doesn’t even tell readers that people were killed. pic.twitter.com/wPelNy8Aov — HonestReporting (@HonestReporting) December 16, 2025 Meanwhile, Sky News shifted the focus from the Jewish victims to warn that Muslims in Australia may feel unsafe. This creates a moral inversion that recasts the aftermath of an antisemitic terror attack as a story about the potential discomfort of an entirely different community. This inversion completes a familiar pattern where Jewish victims disappear, antisemitism becomes abstract, and the media moves on without ever confronting the hatred that made the attack possible. Jews are massacred in an Islamist terror attack.@SkyNews’ response: bring on an imam to warn that Muslims may now feel unsafe. Victims erased.
Violence inverted.
Sympathy redirected away from the dead. pic.twitter.com/K78sZtWbuX — HonestReporting (@HonestReporting) December 17, 2025 When explicit calls to murder Jews are dismissed as isolated incidents, when attacks on Jewish institutions are minimized, and when Jewish fear is treated as political exaggeration, violence becomes inevitable. A terrorist attack against Jews in Australia is the consequence of sustained denial, indifference, and moral failure. The minimization of antisemitic incidents and violence against the Jewish people in the media contributes to the vicious cycle. Antisemitism does not begin with terror attacks. It begins when warning signs are ignored — and it will continue until institutions, leaders, and the media are willing to say clearly and unequivocally that Jews were targeted because they are Jews. The author is a contributor to HonestReporting, a Jerusalem-based media watchdog with a focus on antisemitism and anti-Israel bias — where a version of this article first appeared. Δ"
4,Palestinian Terrorist Was Killed Throwing Grenades; PA Said He Was ‘Young Boy’ ‘Delivering a Package’,"December 25, 2025 12:07 pm","Sunday, December 28th | 8 Tevet 5786 Illustrative: Palestinian demonstrators call for an end to clashes between Palestinian security forces and militants in Jenin, in the West Bank, Dec. 16, 2024. Photo: REUTERS/Raneen Sawafta The Palestinian Authority (PA) continues its hypocrisy about terrorists who are killed trying to murder Jews. The “successful” terrorists are coined heroic fighters, and the PA names schools, streets, and squares after them. But if they are young terrorists and the PA wants the world to condemn Israel, they are repackaged as innocent victims. Such was the case of 16-year-old Islamic Jihad terrorist Muhammad Iyad Abahreh, who was killed after throwing hand grenades at Israeli soldiers near Jenin.  Text on picture:
“Martyr Jihad fighter
Muhammad Iyad Abahreh
One of the Jihad fighters of the Al-Quds Brigades, Al-Yamun Brigade
Al-Quds Brigades – Military Media” Islamic Jihad’s terror wing, the Al-Quds Brigades, openly lauded Abahreh as one of its fighters. The group proudly described him as a “Jihad fighter,” declared that he died as a “Martyr,” and vowed to continue armed resistance: Headline: “The Al-Quds Brigades accompany to his wedding Martyr Muhammad Abahreh from Jenin” “The Al-Quds Brigades, the Islamic Jihad Movement in Palestine’s military wing, accompanied to his wedding [i.e., a Martyr’s funeral is considered his wedding to the 72 Virgins in Paradise in Islam] Martyr Muhammad Iyad Abahreh … In a statement on Sunday, [Dec. 14, 2025,] the brigades said that Abahreh is one of the Jihad fighters of the Al-Yamun Brigade and that he ascended to Heaven as a Martyr after he managed to engage with the occupation [i.e., Israeli] soldiers and threw several hand grenades at them during an invasion of the town of Silat Al-Harithiya yesterday evening, Saturday, Dec. 13, 2025. The brigades emphasized that they will remain steadfast on the path of Jihad and resistance until liberation and return.” [Safa, independent Palestinian news agency, Dec. 14, 2025] Just one day later, the Palestinian Authority’s official daily, Al-Hayat Al-Jadida, published a fabricated version of the attack. The “Jihad fighter” became a “young boy,” the grenade attack was erased, Islamic Jihad was not mentioned, and Israeli soldiers were accused of killing him while he was “delivering a package.” Abahreh was painted as a “loved, diligent, seeker of knowledge” whose “death as a Martyr halted his aspirations” to graduate high school and help his parents. Headline: “Young Muhammad Abahreh” “Al-Yamun and Silat Al-Harithiya, west of Jenin, were partners in grief two nights ago, Saturday, [Dec. 13, 2025]. The two neighboring towns mourned 16-year-old boy Muhammad Iyad Muhammad Abahreh, who ascended to Heaven in Silat Al-Harithiya, and the occupation seized his body… Family sources told Al-Hayat Al-Jadida that young Abahreh is the eldest [child] in the family and that he was looking forward to finishing his experimental matriculation exams, but the occupation’s bullets changed the course of his dreams. They noted that Muhammad was on his motorcycle on his way to deliver a package in nearby Silat Al-Harithiya, but the occupation soldiers shot him with six bullets and seized his body… Al-Yamun High School Principal Radwan Freihat described the loss experienced by the school with Muhammad’s death … who was loved, diligent, and a seeker of knowledge. He said that his death as a Martyr halted his aspirations to earn a high [school graduation] certificate to help his parents.” [Official PA daily Al-Hayat Al-Jadida, Dec. 15, 2025] The Palestinian Authority routinely rewrites terrorist attacks to demonize Israel and mislead international audiences and donors. It did this just a month ago after terrorists from its own ruling party murdered Aharon Cohen and injured three others. The PA denies the October 7 atrocities. And it lies to world leaders about condemning terrorism and antisemitism. Itamar Marcus is Palestinian Media Watch (PMW)’s Founder and Director. Ephraim D. Tepler is a contributor to Palestinian Media Watch. A version of this article originally appeared at PMW. Δ"
5,"Foreign Press Correspondents Honored Terrorists, Awarded Al Jazeera Cash Grant","December 25, 2025 12:05 pm","Sunday, December 28th | 8 Tevet 5786 The Al Jazeera Media Network logo is seen on its headquarters building in Doha, Qatar, June 8, 2017. Photo: REUTERS/Naseem Zeitoon The Association and Club of Foreign Press Correspondents USA bestowed honors on some of America’s most distinguished journalists at its gala in Washington, D.C., including veteran NBC journalist Andrea Mitchell. Yet the same organization also chose to bestow posthumous honors on individuals later exposed as active terrorists who had worked as “journalists” for Al Jazeera, the Qatari state broadcaster and a co-sponsor of the event. The channel itself was even awarded the association’s so-called “press freedom grant.” An elite American press organization is honoring Hamas terrorists. That’s according to an astonishing scoop by @HonestReporting’s @Gil_Hoffman on a December 4 gala held by the Association of Foreign Press Correspondents in the U.S., the self-described “leading independent… pic.twitter.com/itH7gxX4W9 — Amit Segal (@AmitSegal) December 8, 2025 According to a dinner attendee, the ceremony included a moment of silence for 10 Al Jazeera reporters and media workers killed in Gaza while “covering the Palestinian conflict with Israel,” with their photos displayed at a memorial table — a disturbing imitation of the empty hostage tables used to honor Israelis kidnapped by Hamas.  During the event, Fox News chief foreign correspondent Trey Yingst used his acceptance speech to eulogize Gazan reporters. He criticized Israel for restricting independent journalistic access to Gaza, while omitting a crucial fact: Hamas routinely threatens, censors, and kills journalists, while selectively protecting cooperative reporters who comply with its messaging. Yingst praised the “fearless and tenacious Palestinian journalists in Gaza who don’t have the luxury to leave when reporting becomes too dangerous,” adding after applause: “May we not forget their sacrifice and contributions to our industry.” Since these “contributions” went unnamed, they deserve documenting. Western press have eaten up Al Jazeera *cough* Hamas propaganda over Anas al-Sharif’s elimination by the IDF. Here’s a  of some of the most egregious coverage. https://t.co/zrgp91N4EP — HonestReporting (@HonestReporting) August 12, 2025 By memorializing known terror operatives and rewarding a propaganda outlet, the Association and Club of Foreign Press Correspondents USA transformed what should have been a celebration of journalistic integrity into a moral failure. This was not an act of solidarity with journalism — it was the elevation of militants masquerading as reporters. The author is the Executive Director of HonestReporting, a Jerusalem-based media watchdog with a focus on antisemitism and anti-Israel bias — where a version of this article first appeared. Δ"
6,"After Speaker Calls Oct. 7 a ‘Beautiful Day’ and Other Offenses, UNC Center One of Many Set to Close","December 24, 2025 12:14 pm","Sunday, December 28th | 8 Tevet 5786 In May, Students for Justice in Palestine poured red paint which resembles spilled blood on the steps of the South Building, an office for administrative staff and the chancellor at the University of North Carolina at Chapel Hill. Photo: UNCSJP/Screenshot Several media outlets are reporting that the University of North Carolina (UNC) at Chapel Hill ’s Center for Middle East and Islamic Studies is scheduled to close in 2026. This comes as welcome news to all those who seek a fair and equitable environment on campus. In 2021, this UNC center published a webinar that featured a map of the Middle East and Africa which erased Israel and replaced it with “Palestinian Occupied Territories.” At one point, the webinar presenter spoke for more than six minutes while attendees looked at a slide saying “Free Palestine.” In 2023, the same UNC center co-sponsored a notorious anti-Israel event in which one of the speakers, Dr. Rania Masri, said: “Oct. 7 for many of us from the region was a beautiful day.” Masri went on to fawn over Hamas paragliders and called for “the eradication of Zionism.” I attended the event. Not a single panelist, moderator, or UNC professor objected or even looked concerned. Several panelists openly agreed with Masri. Within a week of my report of the event, the UNC Provost at that time sent a scathing letter to the current director of the UNC Center for Middle East and Islamic Studies, along with other faculty members: I am not used to hearing members of the academy appear to be enthusiastic about violence against innocent human beings. Yet I see a recurring theme in the classroom, in seminars, in public statements, in emails I receive, and in the public square in which some scholars are unapologetic (at the least) about the rapes and murders of their fellow human beings. Do we have a contingent of faculty who think these things are necessary?…One thing is clear: from the outside, the academy appears to be fostering a banal kind of evil. UNC repeatedly apologized for the “appalling remarks” made at the event. Months later, I met with a top UNC leader who had listened to the event recording I provided and appeared genuinely concerned and pained. In 2019, the UNC Center for Middle East and Islamic Studies hosted and co-sponsored the Conflict Over Gaza conference, which made international news for featuring an antisemitic rap performance. I attended a day of this three day Israel-bashing event. A large screen in the conference lobby played a photo collage on repeat, celebrating and glorifying Palestinian terrorism against Israel. I personally witnessed an invited anti-Israel panelist refuse to speak with a Jewish student from nearby Duke University who attended. It was appalling. A panelist was asked by a local synagogue leader to contrast the Palestinian experience with the plight of more than 800,000 Jews who were expelled and exiled from Arab lands and Iran in the 20th century, with no “right of return” — along with Jordan’s expulsion of Jews from Jerusalem in 1948. I was sitting close to the stage and heard the speaker talk off-microphone and tell the other panelists that she wasn’t interested in answering the question. Then, with audible disgust, the speaker told the audience it was a “dehumanizing” question. I was in contact with Jewish UNC students and asked them why they did not attend. The students expressed they felt neither welcomed nor included, and they were fully aware of what lay ahead: three days dedicated to demonizing Israel. Approximately two weeks after the event, antisemitic posters were found at the UNC library, which many viewed as a natural consequence of this antisemitic conference. UNC ended up publicly apologizing for “inexcusable” comments made at this conference. One of the event organizers expressed a heartfelt apology to me during our in-person meeting. In response to an antisemitism complaint filed with the US Department of Education stemming from this conference, UNC entered into a Resolution Agreement with the Department’s Office of Civil Rights, requiring UNC “to ensure that students enrolled in the university are not subjected to a hostile environment.” The expected closure of the UNC Center for Middle East and Islamic Studies is a positive development that hopefully reduces the hate, antisemitism, and anti-Israel demonization that has been normalized at the university for years. Peter Reitzes writes about antisemitism in North Carolina and beyond. Δ"
7,Billie Eilish and the Erasure of Antisemitism After Australia’s Terror Attack,"December 24, 2025 12:10 pm","Sunday, December 28th | 8 Tevet 5786 Police officers stand guard following the attack on a Jewish holiday celebration at Sydney’s Bondi Beach, in Sydney, Australia, Dec. 15, 2025. Photo: REUTERS/Flavio Brancaleone On Sunday, December 14, the Australian Jewish community was shattered by a horrific terrorist attack that claimed the lives of 15 people, including a Holocaust survivor, a rabbi, and a 10-year-old girl. This was not random violence. The attackers did not open fire indiscriminately on beachgoers or people passing by, nor was this an abstract failure of gun control or public safety. The shooters deliberately targeted Jews gathered for a Hanukkah event, firing toward a clearly identifiable Jewish celebration. The intent was unmistakable. This was a targeted, ideologically motivated antisemitic terror attack. They didn’t shoot the surfers or swimmers, bathers running for their lives or the brave lifeguards at Bondi. They just shot the Jews.
Only the Jews. That’s the issue. Everything else is spin and gaslighting — Brian Carlton (@Spoonyman) December 15, 2025 Yet some public figures rushed to reframe it as something else. Musician Billie Eilish, for example, described the attack as “devastating” while emphasizing the need for stricter gun control in the United States and Australia — a response that sidestepped both who was targeted and why. That framing is difficult to separate from Eilish’s own record. She has publicly accused Israel of committing “genocide” and proudly worn the Artists4Ceasefire pin featuring a red hand, an image uncomfortably reminiscent of the blood-stained hands displayed by terrorists after the lynching of Israelis in Ramallah during the Second Intifada. Australia already has some of the strictest gun laws in the world; its last mass shooting occurred in 1996. In the wake of last week’s attack, the Australian government again pledged to enforce even tighter restrictions. Whether Eilish was aware of this context is ultimately beside the point. What matters is her refusal to acknowledge the antisemitic motivation of the attack and the Jewish community it targeted. A similar omission appeared in Australian Prime Minister Anthony Albanese’s initial statement following the attack, which made no mention of Jews as the intended victims, despite the well-known presence of a large Hanukkah event nearby. Although Albanese later corrected course, that first statement helped set the framework through which much of the public understood the attack, blurring its antisemitic nature at the outset. This instinct to default to safe political talking points while avoiding uncomfortable truths about antisemitic violence is increasingly common among celebrities and politicians alike. But the terror attack in Australia did not occur in a vacuum. It followed more than two years of escalating antisemitic incidents across the country, during which Jews have been physically threatened, verbally abused, and spiritually targeted. Synagogues have been firebombed. and Jewish-owned businesses vandalized. Crowds openly chanted calls to “gas the Jews.”  Notably, some public figures did acknowledge this context. Film star Ashton Kutcher warned that antisemitic rhetoric “carries a cost.” Actor Josh Gad observed that the tragedy occurred because antisemitism has become “acceptable and cheered.” Their responses recognized a reality others chose to obscure. Those who removed antisemitism from their condemnation of the attack did not merely omit context; they distorted it. By refusing to name the motive, they minimize the danger facing Jewish communities and help sustain a climate in which hatred can continue unchecked. Naming the problem is not divisive. Refusing to do so is. The author is a contributor to HonestReporting, a Jerusalem-based media watchdog with a focus on antisemitism and anti-Israel bias — where a version of this article first appeared. Δ"
