,title,date,text
0,Trump has made US militarism worse,,"US military action has long been shaped by policy and ideology. Now it is shaped by whim. Lecturer in Government at Harvard University and lecturer in Social Sciences at Boston University. Share Save For many years before becoming president, Donald Trump publicly criticised the George W Bush administration over its decision to launch the war on Iraq. And yet, today, in his second term as president, he finds himself presiding over a military debacle that is quite reminiscent of Bush’s. Trump ordered a military intervention to remove an antagonistic foreign leader, based on a flimsy argument of national security, with the goal of accessing that country’s oil. In both cases, we see a naive confidence that the United States can simply achieve its goals through regime change. US intervention into Venezuela reeks of the same hubris that surrounded the Iraq invasion two decades ago.     Yet there are also important differences to consider. The most important distinguishing feature of the operation in Venezuela is its lack of an overarching vision. On Saturday after Trump finished an hour-long news conference alongside his secretaries of defence and state, it was not clear what the plan was for Venezuela going forward, or if there was a plan at all. His statements threatening more attacks in the following days brought no clarity either. Past instances of US-led regime change fit into the larger ideological visions of the incumbent US commander-in-chief. In 1823, President James Monroe declared the Western Hemisphere off-limits to European colonialism. As the United States spent the 20th century consolidating its sphere of influence across the Americas, the Monroe Doctrine would justify various interventions in Latin America and the Caribbean. The Cold War added new justifications for the United States to overthrow leftist regimes and install friendly governments in the Americas. As the Cold War ended, President George HW Bush sought to serve as a caretaker for a “new world order” in which the US had emerged as the world’s lone superpower. When Bush sent troops to Somalia in 1992 and his successor Bill Clinton reversed a military coup in Haiti in 1994, they did so under the paradigm of “humanitarian intervention”. When George W Bush ordered the invasion of Iraq, it was done under the umbrella of the post-9/11 “war on terror”. When President Barack Obama intervened against the forces of Libyan leader Muammar Gaddafi in 2011, he was guided by the “responsibility to protect” doctrine concerning civilians in danger. But in the case of the US attack on Venezuela, there has been no ideological justification. Trump and his team have haphazardly thrown around references to humanitarianism, counterterrorism and more to justify the attack. The president even brought up the Monroe Doctrine. But just as it seemed that he was grounding his foreign policy in a larger ideology, albeit one borrowed from two centuries ago, he made a joke of the concept. “The Monroe Doctrine is a big deal,” Trump explained on Saturday. “But we’ve superseded it by a lot, by a lot. They now call it the Donroe Doctrine.” Trump did not make up this pun; it was used by the New York Post a year ago to describe Trump’s aggressive foreign policy as he threatened to annex Canada, Greenland and the Panama Canal. The president’s decision to embrace the tongue-in-cheek term illustrates a disturbing reality of his foreign policy: Any notion that he is promoting an ideological vision is a joke. The truth is Trump is pursuing an increasingly aggressive and militaristic foreign policy in his second term, not because he wants to impose a grand vision, but because he has discovered he can get away with it. Striking a variety of foreign “bad guys” who have little capacity to fight back – ISIL (ISIS) affiliates in Nigeria who are “persecuting” Christians and “narcoterrorists” in Latin America – appeals to members of Trump’s base. After he mentioned the Venezuelan gang Tren de Aragua during Saturday’s news conference, he went on a minutes-long tangent to brag about his military interventions into US cities. While the president’s inability to stay on topic may be concerning for those questioning his health and mental fitness, this digression into domestic affairs had some relevance for his Venezuelan intervention, at least as far as he was concerned: His increasingly militarised war on drugs and crime abroad justifies an increasingly militarised war on drugs and crime at home. Past presidents have used US power to pursue a wide variety of ideologies and principles. Trump appears to be paying lip service to past ideologies to justify the use of US power. Many times, the “good” intentions of previous  presidents paved the way to hellish outcomes for the peoples who found themselves on the receiving end of US intervention. But those intentions at least created a level of predictability and consistency for the foreign policies of various US administrations. Trump, by contrast, seems driven solely by immediate political concerns and short-term prospects for glory and profit. If there is a saving grace of such an unprincipled foreign policy, it may be the ephemeral nature of interventions conducted without an overarching vision. An unprincipled approach to military intervention does not foster the kind of ideological commitment that has led other presidents to engage in long-term interventions like the Iraq occupation. But it also means that Trump could conceivably use military intervention to settle any international dispute or to pursue any ostensibly profitable goal – say assuming control of Greenland from Denmark. Last year, he decided tariffs were a potent tool for asserting his interests and started applying them almost indiscriminately on allies and adversaries alike. Now that Trump has grown comfortable using the US military to achieve a range of goals – profit, gunboat diplomacy, distraction from domestic scandals, etc – the danger is that he will grow similarly haphazard in his use of force. That does not bode well for the US nor for the rest of the world. At a time when multiple global crises are overlapping – climate, conflict and impoverishment – the last thing the world needs is a trigger-happy superpower without a clear strategy or a day-after plan. The views expressed in this article are the author’s own and do not necessarily reflect Al Jazeera’s editorial stance.          Follow Al Jazeera English:"
1,The Yemeni crisis: More complexity and many repercussions,,"External interventions created political and administrative chaos that intensified internal divisions. Share Save Events in Yemen are escalating quickly and dramatically, reaching the point of armed clashes erupting between the Arab coalition supporting the internationally recognised government in Yemen, led by Saudi Arabia, and the so‑called “Southern Transitional Council” (STC), backed by the United Arab Emirates. Many view these developments as a natural outcome of a long, cumulative trajectory of complexities the country has experienced since the civil war erupted in late 2014, and the humanitarian and economic repercussions that followed.     External interventions had a profound impact in creating political and administrative chaos that intensified internal divisions and exposed what remained of the legitimate state to further weakness, culminating in the loss of its most important sovereign tools: unity of territory and decision-making. These developments and events add further complexity to an already complex picture, and Yemen will not be safe from their future repercussions. On the other hand, others view the situation from another, less bleak angle. The strong reaction to the STC’s moves — on the part of the Yemeni president (chairman of the Presidential Leadership Council, or PLC) and, behind him, the Saudi‑led Arab coalition — is a new and important variable, completely different from the usual approach to many similar events. So, there is hope that these events and changes will mark a new phase that works to correct the imbalances and deviations that accompanied the Arab coalition’s intervention over more than a decade. Watching carefully are the Houthi rebels in northern Yemen, who have remained silent, apparently waiting to see what these events will produce as they continue to strike at the unity of the components of the Arab coalition’s leadership and undermine the legitimate government. In any case, they realise that the eventual outcome will ultimately be in their favour. Therefore, the Houthis, according to multiple reports, are currently intensifying their military preparations, redeploying and dispersing their forces along the theatre of operations adjacent to contact points on the fronts: the northeast (Marib), and the southwest in Taiz and Bab al-Mandeb, preparing for zero hour. So, what is the nature and background of this bilateral conflict between allies? Where have these events and developments led Yemen, and where will they lead it? And what are their implications for the future of the country and the region? There is broad agreement that what is happening today is merely an initial result of a deep internal conflict of interests between the two main coalition states — Saudi Arabia and the UAE. Although most of this conflict remained hidden, its accumulations continued to roll and grow like a snowball. To understand how matters reached this point of an explosion of conflict between allies, we must first understand the background of this rivalry and conflict. In late March 2015, Saudi Arabia led a coalition of 10 Arab and Muslim countries to intervene militarily in Yemen — later it was called the Coalition to Support Legitimacy in Yemen, with the aim of restoring the authority of Yemen’s former legitimate president, Abd-Rabbu Mansour Hadi, from the grip of the Houthi coup forces. At the outset, the coalition achieved major, tangible successes on the ground before differences began to emerge between the two main allies, Saudi Arabia and the UAE. There is a widespread and well‑grounded belief that the UAE entered this war with a plan to achieve purely geopolitical and strategic interests. Some argue, however, that this was not necessarily the case at the beginning, but that it may later have turned to exploiting weakness, vacuum, and internal divisions in order to redraw its strategy anew in light of that. On the ground, the UAE formed, trained, and financed local forces loyal to it, using them to achieve its own objectives, away from the coalition and the legitimate government. Within just two years of its intervention, it managed — through its own local forces — to impose control over all strategic maritime outlets along southern and eastern Yemen, reaching the western coast of Taiz governorate in the country’s southwest, where the strategic Bab al-Mandeb Strait lies. Over 10 years of the coalition’s intervention, the UAE established and built a hard-hitting army of its own militias, becoming the strongest force on the ground and the greatest threat to the interests of its ally (Saudi Arabia) in Yemen, including the system and the legitimate government that it had supported and sponsored from the outset. It can be affirmed that Riyadh committed fatal strategic mistakes in dealing with these deviations, remaining silent and failing to take decisive action on the ground to curb its ally’s overreach — perhaps settling for minor protective measures, and often acting merely as a “mediator” to resolve disputes that flared up from time to time — until the axe finally struck the head. In early December, the STC, which was founded and backed by the UAE, triggered a military escalation by seizing control of the governorates of Hadramout and al-Mahra in eastern Yemen. This angered Saudi Arabia and pushed it out of its usual diplomacy and calm. Many may interpret this major shift in its policy as stemming from the fact that it views these two eastern governorates bordering it as a geographic extension of its national security, and that any compromise to their security constitutes a direct threat to its national security, something Riyadh stated explicitly in its recent statements issued in the wake of the crisis. Accordingly, the head of the PLC dealt with these developments with great seriousness, describing them as unacceptable “unilateral measures”. Under the authority granted by the Power Transfer Declaration (April 2022), he called on the Saudi-led Arab coalition to intervene militarily. The next day, coalition aircraft struck military equipment that had arrived on two ships from the UAE’s Fujairah port to the port of Mukalla in Hadramout. In response, Yemeni President Rashad al-Alimi declared a state of emergency and called on the UAE to end its presence in Yemen. Later that day, the UAE Ministry of Defence announced the withdrawal of what remained of its forces in Yemen (the UAE had previously announced in October 2019 that it was withdrawing its forces from Yemen). The military escalation led to major, rapidly unfolding military and political repercussions, particularly after the STC continued to refuse to heed calls and threats by the coalition leadership and the Yemeni president to withdraw its forces from the two governorates. Someone could ask: Why does the STC refuse to withdraw its forces despite the threats and successive strikes? The answer is that doing so would deal a powerful blow to its secessionist project. Clearly, the council’s takeover of these two governorates — both of which reject its project — raised broad hopes among southern separatists of declaring their state, but Saudi Arabia’s decisive intervention (in the name of the Arab coalition) dealt a crushing blow to that project. With the start of the new year, government ground forces — formed by the Yemeni president through a presidential decision on January 27, 2023 under the name Homeland Shield, with Saudi support — began moving towards Hadramout and al-Mahra (east) to liberate them from STC forces, under air cover and support from coalition aircraft, and liberation and control operations began. In response, forces from the UAE-backed Giants Brigades, coming from Taiz’s western coast, moved towards Hadramout governorate to reinforce and support STC forces. Amid the accelerating escalation and its repercussions, the head of the STC, Aidarous al-Zubaidi — also a member of the PLC — moved quickly to issue what he called a “constitutional declaration” (January 2, 2026), in which he announced what he termed the independent “State of the Arab South”, during a two-year transitional period. While the country’s official institutions at the national, regional, and global levels have so far ignored this declaration, many Yemenis dealt with it ambivalently, each according to their affiliations and loyalties. For the Southern separatists, they expressed overwhelming joy at the announcement of their state, while their opponents mocked the move as a leap over reality, an attempt to escape forward over facts and local and international laws and regulations. Some considered it merely a desperate attempt to rid the council of the pressure of promises it had made to those dreaming of secession, at a time when it became evident that secession was no longer easy after the recent events and developments. Regardless of interpretations, even if this declaration has no legal effect, its political, economic, and administrative impacts will not be easy, whether in terms of deepening divisions among Yemen’s elite and the public (North-South), preserving the legal standing of the Yemeni state, or even the continuity of managing the fragile state. Finally, and perhaps most importantly, its dangerous repercussions for the main battle to restore the state and relieve Yemenis from the consequences of a decade of war and state collapse. Clearly, the Yemeni scene is becoming more complex, with events accelerating, positions erupting, and reactions escalating. No one knows precisely where developments in Yemen are headed. The views expressed in this article are the author’s own and do not necessarily reflect Al Jazeera’s editorial stance.          Follow Al Jazeera English:"
2,We just witnessed power kidnapping the law,,"The US attack on Venezuela and the abduction of its leader have no basis in law. Professor of law at Howard University School of Law. Share Save The United States intervention in Venezuela to abduct President Nicolás Maduro is not law enforcement extended beyond its borders. It is international vandalism, plain and unadorned. Power has displaced law, preference has replaced principle and force has been presented as virtue. This is not the defence of the international order. It is its quiet execution. When a state kidnaps the law to justify kidnapping a leader, it does not uphold order. It advertises contempt for it.     The forcible seizure of a sitting head of state by the US has no foothold in international law. None. It is not self-defence under Article 51 of the United Nations Charter. It was not authorised by the UN Security Council. International law is many things, but it is not a roving moral warrant for great powers to perform regime change by abduction. The claim that alleged human rights violations or trafficking in narcotics justifies the removal of a foreign head of state is particularly corrosive. There is no such rule. Not in treaty law. Not in custom law. Not in any serious jurisprudence. Human rights law binds states to standards of conduct. It does not license unilateral military seizures by self-appointed global sheriffs. If that were the rule, the world would be in a permanent state of sanctioned chaos. Indeed, if the US were serious about this purported principle, consistency would compel action far closer to home. By the logic now advanced, there would be a far stronger legal and moral case to seize Israeli Prime Minister Benjamin Netanyahu, given the extensive documentation of mass civilian harm and credible allegations of genocide arising from Israel’s conduct in Gaza. Yet no such logic is entertained. The reason is obvious. This is not law. It is power selecting its targets. Regime change is not an aberration in American foreign policy. It is a habit with a long paper trail, from Iran in 1953 to Guatemala in 1954, Chile in 1973 and Iraq in 2003. But the kidnapping of a sitting president marks a new low. This is precisely the conduct the post-1945 legal order was designed to prohibit. The ban on the use of force is not a technicality. It is the central nervous system of international law. To violate it without authorisation is to announce that rules bind only the weak. The US understands this perfectly. It is acting anyway and in doing so is conducting the autopsy of the UN Charter system itself. The rot does not stop there. Washington has repeatedly violated its obligations under the UN Charter and the UN Headquarters Agreement. It has denied entry to officials it disfavours. Preventing the Palestinian president from addressing the UN General Assembly in person last year was not a diplomatic faux pas. It was a treaty breach by the host state of the world’s principal multilateral institution. The message was unmistakable. Access to the international system and adherence to the UN Charter is conditional on American approval. The UN was designed to constrain power, not flatter it. Today, it increasingly fails to constrain serious international law violations. Paralysed by vetoes, bullied by its host and ignored by those most capable of violating its charter, the UN has drifted from the supposed guardian of legality to a stage prop for its erosion. At some point, denial becomes self-deception. The system has failed in its core promise. Not because international law is naive but because its most powerful beneficiary has decided it is optional. It is, therefore, time to say the unsayable: The UN should be permanently relocated away from a host state that treats treaty obligations as inconveniences. And the international community must begin a serious, sober conversation about an alternative global structure whose authority is not hostage to one capital, one veto or one currency – or a system whose powers supersede the UN precisely because the UN has been hollowed out from within. Law cannot survive as a slogan. Either it restrains those who wield the most force, or it is merely rhetoric deployed against those who do not. What the US has done in Venezuela is not a defence of order. It is a confirmation that international order has been replaced by preference. And preferences, unlike law, recognise no limits. The views expressed in this article are the author’s own and do not necessarily reflect Al Jazeera’s editorial stance.          Follow Al Jazeera English:"
3,Trump just sent a very dangerous message to Latin America,,"No one is safe from an immediate and violent US intervention. Brazilian journalist and researcher. Share Save Within hours of a massive operation of regime change in Venezuela, United States President Donald Trump revelled in his “success”. He posted a photo of Venezuelan President Nicolas Maduro in handcuffs and then addressed the American public. He praised the military for launching “one of the most stunning, effective and powerful displays of American military might” in US history, allegedly rendering Venezuelan forces “powerless”. He announced that Maduro and his wife would be indicted in New York for “narcoterrorism” and claimed – without evidence – that US operations have reduced maritime drug trafficking by 97 percent.     Trump went further, declaring that the US would “run the country” until an unspecified transition could be arranged, while openly threatening a “second and much larger attack”. Crucially, he framed these claims within a broader assertion of US “domination over the Western Hemisphere”, explicitly invoking the 1823 Monroe Doctrine. The US military intervention in Venezuela represents something far more dangerous than a single act of aggression. It is the latest manifestation of a centuries-old pattern of US interference that has left Latin America scarred. The regime change operation in Caracas is a clear sign the Trump administration is embracing this old policy of interventionism with renewed fervour. And that bodes ill for the region. That this attack targeted Maduro’s repressive and corrupt government, which was responsible for the immense suffering of many Venezuelans, makes the situation no less catastrophic. Washington’s long history of supporting brutal dictatorships across the region strips away any pretence of moral authority. Trump himself can hardly claim any moral high ground given that he is himself embroiled in a major political scandal due to his close ties with convicted paedophile Jeffrey Epstein and has maintained unconditional support for Israel’s genocide in Gaza. The Trump administration’s attack on Venezuela solidifies a catastrophic pattern of violations of international law. If the US can unilaterally launch military strikes against sovereign nations at a whim, then the entire framework of international law becomes meaningless. This tells every nation that might and power trump legality and sovereignty. For Latin America specifically, the implications are chilling. To understand why this attack reverberates so painfully across the region, one must take a quick look at its history. The US has orchestrated or supported coups and military dictatorships throughout the region with disturbing regularity. In Guatemala in 1954, the CIA overthrew the democratically elected government of Jacobo Arbenz. In Chile in 1973, the US backed the coup that brought Augusto Pinochet to power and ushered in an era of unchecked political violence. In 1983, the US invaded and occupied the island of Grenada to overthrow its socialist government. In Argentina, Brazil, Uruguay, and throughout Central America, Washington provided training, funding and political cover for military regimes that tortured dissidents and murdered civilians. The new question now is, if the US carried out regime change in Venezuela so easily, who is next? Colombia’s President Gustavo Petro, who has been at odds with the Trump administration, was quick to react – and is right to be concerned, as in December, Trump threatened an intervention, saying “he’ll be next“. Others in the region are also nervous. Beyond the looming threat of US intervention, Latin America now also faces the potential regional instability that a regime change in Caracas is likely to create. The political crisis under Maduro had already spilled beyond its borders into neighbouring Colombia and Brazil, where Venezuelans fled poverty and repression. One can only imagine the ripple effect the US-enacted regime change will have. There are probably many Venezuelans who are celebrating Maduro’s ouster. However, the US intervention directly undermines the political opposition in Venezuela. It would allow the regime, which appears to retain power, to paint all opposition as foreign agents, eroding its legitimacy. The Venezuelan people deserve democracy, but they have to achieve it themselves with international support, not to have it imposed at gunpoint by a foreign power with a documented history of caring more about resources and geopolitical dominance than human rights. Latin Americans deserve better than to choose between homegrown authoritarianism and imported violence. What they need is not American bombs but genuine respect for self-determination. The US has no moral authority to attack Venezuela, regardless of Maduro’s authoritarian nature. Both can be true: Maduro is a dictator who caused immense harm to his people, and US military intervention is an illegal act of aggression that will not resolve the crisis of democracy in Venezuela. The region’s future must be determined by people themselves, free from the shadow of empire. The views expressed in this article are the author’s own and do not necessarily reflect Al Jazeera’s editorial stance.          Follow Al Jazeera English:"
4,Venezuela: American regime change with a Trumpian twist,,"Trump has added a particular layer of dementedness to the latest unprovoked US aggression. Al Jazeera columnist. Share Save United States President Donald Trump has kicked off the new year with a typically deranged bang by conducting massive air strikes on Venezuela and reportedly capturing the country’s president, Nicolas Maduro, who has apparently been spirited off to an undisclosed location. The attack does not come entirely as a surprise, given Trump’s track record of doing whatever the hell he wants with no regard for the law – or for his own promise to, you know, stop waging war abroad.     Indeed, Trump has been chattering for months about the possibility of enhanced US military action against Venezuela, as the US has gone about bombing boats willy-nilly off the country’s coast, supposedly in the name of combatting drug trafficking. This has entailed numerous extrajudicial killings and rampant accusations of war crimes. But, hey, it’s all in a day’s work for an administration that couldn’t care less about legal justification for its behaviour, much less human rights and other such silly concepts. The US has also hijacked various oil tankers, with Trump unleashing blissfully ludicrous allegations that Venezuela is guilty of stealing US oil, land and assets. This latest bout of US aggression comes on the heels of decades of US sanctions, which have crippled the Venezuelan economy and which have constituted a form of warfare unto themselves. As of 2020, former UN special rapporteur Alfred de Zayas calculated that 100,000 Venezuelans had already perished as a direct result of coercive economic measures. According to a post earlier today on X by US Senator Mike Lee of Utah, US Secretary of State Marco Rubio informed him that Maduro has been arrested to stand trial in the United States on criminal charges, and that the air strikes on Venezuela were necessary to protect the US military personnel who were carrying out the arrest warrant. And while the Trump administration has converted Maduro into the latest international bogeyman and existential menace, this narrative leaves much to be desired. Objectively speaking, the US itself is guilty of far more extensive and comprehensively criminal behaviour than the bumbling Maduro. Ditto for top US ally Israel, whose leader Benjamin Netanyahu has been repeatedly feted by US presidents over the past two-plus years of Israeli genocide in the Gaza Strip. Of course, no one in Washington would ever suggest that Netanyahu be bundled off to stand trial in the US, which prefers instead to fling billions of dollars at the Israeli military in order to aid in the mass slaughter. Oil-rich Venezuela, on the other hand, has long been a thorn in the side of the US empire, starting with Maduro’s predecessor, Hugo Chavez, who propagated such dangerous anti-capitalist ideas as universal healthcare. Now, the Trump administration accuses Maduro of serving as a ringleader for “narcoterrorism”, which would be laughable if it didn’t result in such large-scale destruction and the flagrant violation of international law. Obviously, Trump is hardly the only US president in recent history to engage in blatantly illegal action abroad – although he does manage to add a certain dramatic layer of dementedness to everything he does. One recalls the case of the late Panamanian leader Manuel Noriega, who remained on the CIA payroll for years, despite the US government’s full knowledge of his drug trafficking activities. When Noriega ceased to be regarded as a valuable anti-communist ally in the 1980s, the US turned on him, spontaneously converting him into the face of evil. In December 1989, President George H W Bush launched a patently insane attack on Panama, where up to several thousand civilians were killed in the impoverished Panama City neighbourhood of El Chorrillo. Noriega was eventually captured by US forces in 1990, after his brief stay at the Vatican embassy in the Panamanian capital was rendered unsustainable by the US tanks parked outside. The armoured vehicles’ speakers subjected him to a continuous playlist of musical torture, including singer Jon Bon Jovi’s song Wanted Dead or Alive and Lee Greenwood’s God Bless the USA. The Panamanian was carted off to stand trial in – where else? – the United States, where the government apparently detected zero hypocrisy in holding its former buddy to judicial account for activities it had previously signed off on. There was also the war on Iraq in 2003, which was waged on the basis of lies fabricated by Bush’s son President George W Bush and his administration. The US invaded the country, alleging it possessed weapons of mass destruction. Those were naturally nowhere to be found, but the US army nonetheless pulverised various parts of the country and killed hundreds of thousands of Iraqis. Iraqi President Saddam Hussein was captured, tried and summarily executed by the US-appointed interim Iraqi government. Indeed, wherever the US has intervened militarily, nothing good has tended to follow. This latest attack on Venezuela will hardly be the end of the story, contrary to Senator Lee’s contention that Rubio anticipates “no further action in Venezuela now that Maduro is in US custody”. Rest assured that, as US impunity rages on, the deadly spectacle is far from over. The views expressed in this article are the author’s own and do not necessarily reflect Al Jazeera’s editorial stance.          Follow Al Jazeera English:"
5,The ceasefire did what it was meant to do – make Gaza invisible,,"Mass death in Gaza continues and yet the world no longer pays attention, having been convinced that the genocide is over. Palestinian writer from Gaza. Share Save When rumours about a ceasefire started circulating in October, it felt like a distant dream. We clung to any thread of hope, even though deep inside we feared believing it. For two years, we had become accustomed to hearing about “ceasefires” that never lasted. When the announcement was finally made, the streets erupted with ululations and cheers. Yet, fear crept into my heart that this calm might just be a pause before another round of attacks.     My fears were justified. Israel’s daily deadly attacks have continued; more than 400 people have been killed so far by its army. Many others have died in circumstances caused by Israel’s decimation of the Strip. And yet the level of global attention began to decline. In November, I noticed that engagement with what I wrote about Gaza started to diminish, whether on social media or media outlets – something other Palestinian journalists and writers also observed. The world’s interest waned because the global public was easily convinced that the war had ended. It became clear to me that the real goal of the ceasefire was not to stop the violence or death, nor to protect people or limit bloodshed and genocide. The real goal was to stop the world from talking about Gaza, about the crimes being committed there, and about the daily suffering of people. Gaza has now become mostly invisible, as other news and other “hot spots” have taken the global media spotlight. Meanwhile, mass death continues. A little more than two weeks after the ceasefire was announced, on October 28, the Israeli army carried out a huge bombing campaign, killing 104 people. The overwhelming fear for the future and for my loved ones returned. On November 20, Israel struck closer to my heart. The Israeli army attacked the home of the Abu Shawish family in Nuseirat refugee camp in central Gaza. My friend Batoul Abu Shawish lost her whole family – her sisters Habiba, 11, and Tima, 16; her brothers Youssef, 14, and Mohammed, 18; and her mum, Sahar, 43, and dad, Rami, 50. They were massacred despite the fact that the family had no political affiliation; they were all civilians. Batoul now has to face the genocide alone. The Israeli attacks continue, and so does mass death by other means: Collapsed buildings, unexploded bombs, floods, hypothermia, starvation and illness – all creations of the Israeli genocidal strategy. We continue to struggle with no proper shelter or food, no heating, electricity or potable water. The situation is so bad that winter itself is killing people. We just had another storm. Tents were flooded and blown off again. Thirty-year-old Alaa Juha was killed by a wall that the rain collapsed onto her. Two-month-old baby Arkan Musleh died from hypothermia. In total, 15 have died from the cold weather this month. My family’s tent was flooded again; it is hard to describe the feeling of helplessness that overwhelms you when you can find no escape from the water and the freezing cold. Israel continues to violate the ceasefire not only with its attacks but with its refusal to comply with its obligation to allow in the negotiated number of aid trucks, a full supply of necessary medicines and tents, shelter materials and mobile homes. Israel is also curbing access to international organisations that try to provide some relief for the people of Gaza. New rules are making it hard for NGOs to register, including some as big as Save the Children. This, along with Israel’s continuous denial of requests to bring in aid by NGOs, is stifling international efforts to provide some relief to us. Meanwhile, Palestinian organisations that try to ease our suffering are facing a collapse of donations. For example, the Samir Project, a donations-based initiative that provides material support for impoverished families and students, has lost a large number of individual donors and followers after the ceasefire was announced. Dr Ezzedine al-Lulu, the project’s director, confirmed to me that the decreased flow of donations has hindered their ability to provide essential assistance. Israel is also keeping the Rafah border closed. There is no opportunity to travel outside unless you pay an exorbitant amount of money to Israeli-linked war profiteers and agree to never return. More than 16,000 people who urgently need medical evacuation are prevented by Israel from leaving; more than 1,000 have died waiting to be allowed to leave. Gaza has entered a new stage of genocide – low-grade mass killing which does not make headlines because it is not as explosive as carpet-bombing campaigns. But the ultimate result is the same: The extermination of Palestinian life in Gaza. It is no wonder that Israeli politicians have not stopped talking about colonising our land. They still see Gaza free of Palestinians as a very real possibility that is within reach. The views expressed in this article are the author’s own and do not necessarily reflect Al Jazeera’s editorial stance.          Follow Al Jazeera English:"
