entity,Centrality_Pivot,Hub_Score,Authority_Score,Sentiment_Agency,Label
gaza,1.1861712549685732e-08,0.05254537863095635,0.0,-0.7704352736473083,PAL_RESISTANCE
israel,0.39726609511272293,0.5457458087421515,0.0576832483435814,-0.03317371887319228,ISR_POLITICAL
un,0.5895342426086234,0.07944003184950207,0.28488646061065703,0.2584572984622075,INTL_ACTORS
hamas,0.3937701518815168,0.08739515811434266,0.24866263175626266,-0.0893898436001369,PAL_ORG
idf,1.1861712549685732e-08,0.04369757905717133,0.0,0.0,ISR_MILITARY
pa,0.5673578695068321,0.09068673145777123,0.3914687392635265,0.0011387003792656793,PAL_POLITICAL
netanyahu,0.12985040451566074,0.04465236017371996,0.011074222483906009,-0.1820175051689148,ISR_POLITICAL
usa,0.028600949438089694,0.05583695197438492,0.0062246975420664815,-0.023396998643875122,INTL_ACTORS
